Region,Resource,Zone,Cluster,AnnualSum
MISS,MISS_petroleum_liquids_1,8,1,0.0
MISS,MISS_small_hydroelectric_1,8,1,0.0
MISS,MISS_solar_photovoltaic_1,8,1,0.0
MISW,MISW_biomass_1,9,1,0.0
MISW,MISW_conventional_hydroelectric_1,9,1,1.3424551217492193e7
MISW,MISW_conventional_steam_coal_1,9,1,1.0483608852062807e9
MISW,MISW_natural_gas_fired_combined_cycle_1,9,1,2.277731077557068e9
MISW,MISW_natural_gas_fired_combustion_turbine_1,9,1,0.0
MISW,MISW_natural_gas_internal_combustion_engine_1,9,1,1.742997563579205e8
MISW,MISW_natural_gas_steam_turbine_1,9,1,0.0
MISW,MISW_nuclear_1,9,1,1.0568328037382942e9
MISW,MISW_onshore_wind_turbine_1,9,1,0.0
MISW,MISW_petroleum_liquids_1,9,1,0.0
MISW,MISW_small_hydroelectric_1,9,1,5.655837511513371e7
MISW,MISW_solar_photovoltaic_1,9,1,0.0
NWPP,NWPP_biomass_1,10,1,0.0
NWPP,NWPP_conventional_hydroelectric_1,10,1,1.5181421706983713e10
NWPP,NWPP_conventional_steam_coal_1,10,1,6.341520868905298e8
NWPP,NWPP_hydroelectric_pumped_storage_1,10,1,1.4434389217995447e8
NWPP,NWPP_natural_gas_fired_combined_cycle_1,10,1,3.0932691703654804e9
NWPP,NWPP_natural_gas_fired_combustion_turbine_1,10,1,0.0
NWPP,NWPP_natural_gas_internal_combustion_engine_1,10,1,1.3852879314851588e8
NWPP,NWPP_natural_gas_steam_turbine_1,10,1,0.0
NWPP,NWPP_nuclear_1,10,1,8.360251351868294e8
NWPP,NWPP_onshore_wind_turbine_1,10,1,0.0
NWPP,NWPP_petroleum_liquids_1,10,1,0.0
NWPP,NWPP_small_hydroelectric_1,10,1,2.609012042932508e8
NWPP,NWPP_solar_photovoltaic_1,10,1,0.0
NYCW,NYCW_biomass_1,11,1,0.0
NYCW,NYCW_natural_gas_fired_combined_cycle_1,11,1,5.691447174139951e8
NYCW,NYCW_natural_gas_fired_combustion_turbine_1,11,1,0.0
NYCW,NYCW_natural_gas_internal_combustion_engine_1,11,1,4.646046914067417e6
NYCW,NYCW_natural_gas_steam_turbine_1,11,1,0.0
NYCW,NYCW_petroleum_liquids_1,11,1,0.0
NYCW,NYCW_solar_photovoltaic_1,11,1,0.0
NYUP,NYUP_biomass_1,12,1,0.0
NYUP,NYUP_conventional_hydroelectric_1,12,1,6.411890808639064e8
NYUP,NYUP_hydroelectric_pumped_storage_1,12,1,1.06699078106003e8
NYUP,NYUP_natural_gas_fired_combined_cycle_1,12,1,1.2716212011722858e9
NYUP,NYUP_natural_gas_fired_combustion_turbine_1,12,1,0.0
NYUP,NYUP_natural_gas_internal_combustion_engine_1,12,1,1.5203788422116216e6
NYUP,NYUP_natural_gas_steam_turbine_1,12,1,0.0
NYUP,NYUP_nuclear_1,12,1,6.109431709374346e8
NYUP,NYUP_onshore_wind_turbine_1,12,1,0.0
NYUP,NYUP_petroleum_liquids_1,12,1,0.0
NYUP,NYUP_small_hydroelectric_1,12,1,6.556671302888085e7
NYUP,NYUP_solar_photovoltaic_1,12,1,0.0
PJMC,PJMC_biomass_1,13,1,0.0
PJMC,PJMC_conventional_hydroelectric_1,13,1,2.0170162527985277e6
PJMC,PJMC_conventional_steam_coal_1,13,1,1.5372559201061478e7
PJMC,PJMC_natural_gas_fired_combined_cycle_1,13,1,1.483168919254509e9
PJMC,PJMC_natural_gas_fired_combustion_turbine_1,13,1,0.0
PJMC,PJMC_natural_gas_internal_combustion_engine_1,13,1,2.649060682508148e7
PJMC,PJMC_natural_gas_steam_turbine_1,13,1,0.0
PJMC,PJMC_nuclear_1,13,1,2.9075827539051094e9
PJMC,PJMC_onshore_wind_turbine_1,13,1,0.0
PJMC,PJMC_petroleum_liquids_1,13,1,0.0
PJMC,PJMC_small_hydroelectric_1,13,1,0.0
PJMC,PJMC_solar_photovoltaic_1,13,1,0.0
PJMD,PJMD_biomass_1,14,1,0.0
PJMD,PJMD_conventional_hydroelectric_1,14,1,6.102842625233466e7
PJMD,PJMD_conventional_steam_coal_1,14,1,3.150192926670028e8
PJMD,PJMD_hydroelectric_pumped_storage_1,14,1,5.32912964449086e8
PJMD,PJMD_natural_gas_fired_combined_cycle_1,14,1,1.3988422721772084e9
PJMD,PJMD_natural_gas_fired_combustion_turbine_1,14,1,0.0
PJMD,PJMD_natural_gas_internal_combustion_engine_1,14,1,0.0
PJMD,PJMD_natural_gas_steam_turbine_1,14,1,0.0
PJMD,PJMD_nuclear_1,14,1,1.4813471286577857e9
PJMD,PJMD_petroleum_liquids_1,14,1,0.0
PJMD,PJMD_small_hydroelectric_1,14,1,0.0
PJMD,PJMD_solar_photovoltaic_1,14,1,0.0
PJME,PJME_biomass_1,15,1,0.0
PJME,PJME_conventional_hydroelectric_1,15,1,7.981299446267505e7
PJME,PJME_conventional_steam_coal_1,15,1,4.2484493613231343e8
PJME,PJME_hydroelectric_pumped_storage_1,15,1,2.455424828998602e8
PJME,PJME_natural_gas_fired_combined_cycle_1,15,1,5.1422642822293215e9
PJME,PJME_natural_gas_fired_combustion_turbine_1,15,1,0.0
PJME,PJME_natural_gas_internal_combustion_engine_1,15,1,2.6983689312890988e7
PJME,PJME_natural_gas_steam_turbine_1,15,1,0.0
PJME,PJME_nuclear_1,15,1,4.108631493906833e9
PJME,PJME_petroleum_liquids_1,15,1,0.0
PJME,PJME_small_hydroelectric_1,15,1,1.86201390798044e7
PJME,PJME_solar_photovoltaic_1,15,1,0.0
PJMW,PJMW_biomass_1,16,1,0.0
PJMW,PJMW_conventional_hydroelectric_1,16,1,1.1103573103474765e8
PJMW,PJMW_conventional_steam_coal_1,16,1,9.474696425355264e8
PJMW,PJMW_hydroelectric_pumped_storage_1,16,1,5.634994081883288e7
PJMW,PJMW_natural_gas_fired_combined_cycle_1,16,1,5.437327503061679e9
PJMW,PJMW_natural_gas_fired_combustion_turbine_1,16,1,0.0
PJMW,PJMW_natural_gas_internal_combustion_engine_1,16,1,1.757665837451437e7
PJMW,PJMW_natural_gas_steam_turbine_1,16,1,0.0
PJMW,PJMW_nuclear_1,16,1,2.727508841110816e9
PJMW,PJMW_onshore_wind_turbine_1,16,1,0.0
PJMW,PJMW_petroleum_liquids_1,16,1,0.0
PJMW,PJMW_small_hydroelectric_1,16,1,4.32107085038891e7
PJMW,PJMW_solar_photovoltaic_1,16,1,0.0
RMRG,RMRG_biomass_1,17,1,0.0
RMRG,RMRG_conventional_hydroelectric_1,17,1,1.6962471573805445e8
RMRG,RMRG_conventional_steam_coal_1,17,1,1.0163758187525349e9
RMRG,RMRG_hydroelectric_pumped_storage_1,17,1,2.7574103015858895e8
RMRG,RMRG_natural_gas_fired_combined_cycle_1,17,1,1.5668756091404827e9
RMRG,RMRG_natural_gas_fired_combustion_turbine_1,17,1,0.0
RMRG,RMRG_natural_gas_internal_combustion_engine_1,17,1,1.045700133952274e8
RMRG,RMRG_onshore_wind_turbine_1,17,1,0.0
RMRG,RMRG_small_hydroelectric_1,17,1,5.3702311702583514e7
RMRG,RMRG_solar_photovoltaic_1,17,1,0.0
SPPC,SPPC_biomass_1,18,1,0.0
SPPC,SPPC_conventional_hydroelectric_1,18,1,9.412123029549057e6
SPPC,SPPC_conventional_steam_coal_1,18,1,7.153317576867974e8
SPPC,SPPC_natural_gas_fired_combined_cycle_1,18,1,8.029817435122199e8
SPPC,SPPC_natural_gas_fired_combustion_turbine_1,18,1,0.0
SPPC,SPPC_natural_gas_internal_combustion_engine_1,18,1,1.2675543833444838e8
SPPC,SPPC_natural_gas_steam_turbine_1,18,1,0.0
SPPC,SPPC_nuclear_1,18,1,7.835182074264715e8
SPPC,SPPC_onshore_wind_turbine_1,18,1,0.0
SPPC,SPPC_petroleum_liquids_1,18,1,0.0
SPPC,SPPC_small_hydroelectric_1,18,1,0.0
SPPC,SPPC_solar_photovoltaic_1,18,1,0.0
SPPN,SPPN_biomass_1,19,1,0.0
SPPN,SPPN_conventional_hydroelectric_1,19,1,9.06505556270705e8
SPPN,SPPN_conventional_steam_coal_1,19,1,9.084953217618912e8
SPPN,SPPN_natural_gas_fired_combined_cycle_1,19,1,2.837958299269038e8
SPPN,SPPN_natural_gas_fired_combustion_turbine_1,19,1,0.0
SPPN,SPPN_natural_gas_internal_combustion_engine_1,19,1,1.4172629217586848e8
SPPN,SPPN_natural_gas_steam_turbine_1,19,1,0.0
SPPN,SPPN_nuclear_1,19,1,4.903732469342838e8
SPPN,SPPN_onshore_wind_turbine_1,19,1,0.0
SPPN,SPPN_petroleum_liquids_1,19,1,0.0
SPPN,SPPN_small_hydroelectric_1,19,1,0.0
SPPN,SPPN_solar_photovoltaic_1,19,1,0.0
SPPS,SPPS_biomass_1,20,1,0.0
SPPS,SPPS_conventional_hydroelectric_1,20,1,3.167648269918415e8
SPPS,SPPS_conventional_steam_coal_1,20,1,5.672515474550046e8
SPPS,SPPS_hydroelectric_pumped_storage_1,20,1,2.1384969499300364e8
SPPS,SPPS_natural_gas_fired_combined_cycle_1,20,1,4.1641134479934325e9
SPPS,SPPS_natural_gas_fired_combustion_turbine_1,20,1,0.0
SPPS,SPPS_natural_gas_internal_combustion_engine_1,20,1,1.7576289835911283e8
SPPS,SPPS_onshore_wind_turbine_1,20,1,0.0
SPPS,SPPS_petroleum_liquids_1,20,1,0.0
SPPS,SPPS_small_hydroelectric_1,20,1,1.8840199456309754e7
SPPS,SPPS_solar_photovoltaic_1,20,1,0.0
SRCA,SRCA_biomass_1,21,1,0.0
SRCA,SRCA_conventional_hydroelectric_1,21,1,1.286358413859466e8
SRCA,SRCA_conventional_steam_coal_1,21,1,1.0774802687985399e9
SRCA,SRCA_hydroelectric_pumped_storage_1,21,1,5.293874526584235e8
SRCA,SRCA_natural_gas_fired_combined_cycle_1,21,1,2.1927634336452045e9
SRCA,SRCA_natural_gas_fired_combustion_turbine_1,21,1,0.0
SRCA,SRCA_natural_gas_steam_turbine_1,21,1,0.0
SRCA,SRCA_nuclear_1,21,1,5.205374441532025e9
SRCA,SRCA_petroleum_liquids_1,21,1,0.0
SRCA,SRCA_small_hydroelectric_1,21,1,1.0527201855902122e7
SRCA,SRCA_solar_photovoltaic_1,21,1,0.0
SRCE,SRCE_biomass_1,22,1,0.0
SRCE,SRCE_conventional_hydroelectric_1,22,1,7.356102413238077e8
SRCE,SRCE_conventional_steam_coal_1,22,1,1.1646658544745135e9
SRCE,SRCE_hydroelectric_pumped_storage_1,22,1,7.583578986273321e8
SRCE,SRCE_natural_gas_fired_combined_cycle_1,22,1,5.4159016361809225e9
SRCE,SRCE_natural_gas_fired_combustion_turbine_1,22,1,0.0
SRCE,SRCE_natural_gas_internal_combustion_engine_1,22,1,0.0
SRCE,SRCE_natural_gas_steam_turbine_1,22,1,0.0
SRCE,SRCE_nuclear_1,22,1,5.701830590097459e9
SRCE,SRCE_small_hydroelectric_1,22,1,1.921147850777192e7
SRCE,SRCE_solar_photovoltaic_1,22,1,0.0
SRSE,SRSE_biomass_1,23,1,0.0
SRSE,SRSE_conventional_hydroelectric_1,23,1,7.147981817716763e8
SRSE,SRSE_conventional_steam_coal_1,23,1,1.537815492977743e9
SRSE,SRSE_hydroelectric_pumped_storage_1,23,1,8.322531328137537e8
SRSE,SRSE_natural_gas_fired_combined_cycle_1,23,1,1.0518698239327173e10
SRSE,SRSE_natural_gas_fired_combustion_turbine_1,23,1,0.0
SRSE,SRSE_natural_gas_internal_combustion_engine_1,23,1,7.618828871291308e6
SRSE,SRSE_nuclear_1,23,1,5.532847660520969e9
SRSE,SRSE_petroleum_liquids_1,23,1,0.0
SRSE,SRSE_small_hydroelectric_1,23,1,0.0
SRSE,SRSE_solar_photovoltaic_1,23,1,0.0
SRSG,SRSG_biomass_1,24,1,0.0
SRSG,SRSG_conventional_hydroelectric_1,24,1,1.332729268740268e9
SRSG,SRSG_conventional_steam_coal_1,24,1,1.846219171111962e9
SRSG,SRSG_geothermal_1,24,1,0.0
SRSG,SRSG_hydroelectric_pumped_storage_1,24,1,2.7738097755464524e8
SRSG,SRSG_natural_gas_fired_combined_cycle_1,24,1,1.44284566322387e10
SRSG,SRSG_natural_gas_fired_combustion_turbine_1,24,1,0.0
SRSG,SRSG_natural_gas_internal_combustion_engine_1,24,1,2.4745068613096055e8
SRSG,SRSG_nuclear_1,24,1,5.974729325127784e9
SRSG,SRSG_onshore_wind_turbine_1,24,1,0.0
SRSG,SRSG_small_hydroelectric_1,24,1,6.369480844594954e7
SRSG,SRSG_solar_photovoltaic_1,24,1,0.0
TRE,TRE_biomass_1,25,1,0.0
TRE,TRE_conventional_hydroelectric_1,25,1,3.796897382245141e7
TRE,TRE_conventional_steam_coal_1,25,1,2.8553847698853025e9
TRE,TRE_natural_gas_fired_combined_cycle_1,25,1,1.5599412983197092e10
TRE,TRE_natural_gas_fired_combustion_turbine_1,25,1,0.0
TRE,TRE_natural_gas_internal_combustion_engine_1,25,1,3.8378372694562715e8
TRE,TRE_natural_gas_steam_turbine_1,25,1,0.0
TRE,TRE_nuclear_1,25,1,3.132857212811702e9
TRE,TRE_onshore_wind_turbine_1,25,1,0.0
TRE,TRE_petroleum_liquids_1,25,1,0.0
TRE,TRE_small_hydroelectric_1,25,1,0.0
TRE,TRE_solar_photovoltaic_1,25,1,0.0
TRE_WEST,TRE_WEST_natural_gas_fired_combined_cycle_1,26,1,1.6261371439531434e9
TRE_WEST,TRE_WEST_natural_gas_fired_combustion_turbine_1,26,1,0.0
TRE_WEST,TRE_WEST_natural_gas_internal_combustion_engine_1,26,1,0.0
TRE_WEST,TRE_WEST_onshore_wind_turbine_1,26,1,0.0
TRE_WEST,TRE_WEST_petroleum_liquids_1,26,1,0.0
TRE_WEST,TRE_WEST_solar_photovoltaic_1,26,1,0.0
BASN,BASN_distributed_generation_1,1,1,1.528164441472173e9
CANO,CANO_distributed_generation_1,2,1,5.743254767682957e9
CASO,CASO_distributed_generation_1,3,1,8.985923730002466e9
FRCC,FRCC_distributed_generation_1,4,1,1.362219135320036e9
ISNE,ISNE_distributed_generation_1,5,1,2.519120918994483e8
MISC,MISC_distributed_generation_1,6,1,8.603515042431412e8
MISE,MISE_distributed_generation_1,7,1,5.3043282727217793e8
MISS,MISS_distributed_generation_1,8,1,1.0608175976321611e9
MISW,MISW_distributed_generation_1,9,1,7.528933643365647e8
NWPP,NWPP_distributed_generation_1,10,1,9.925999992670001e8
NYCW,NYCW_distributed_generation_1,11,1,1.7811705300860727e8
NYUP,NYUP_distributed_generation_1,12,1,9.233174198033e7
PJMC,PJMC_distributed_generation_1,13,1,2.6732884669928542e8
PJMD,PJMD_distributed_generation_1,14,1,3.733380268077493e8
PJME,PJME_distributed_generation_1,15,1,6.811080388032831e8
PJMW,PJMW_distributed_generation_1,16,1,1.0533646629937223e9
RMRG,RMRG_distributed_generation_1,17,1,7.19635557253094e8
SPPC,SPPC_distributed_generation_1,18,1,5.4806798704004e8
SPPN,SPPN_distributed_generation_1,19,1,2.4362952188066426e8
SPPS,SPPS_distributed_generation_1,20,1,9.330536916996626e8
SRCA,SRCA_distributed_generation_1,21,1,8.130665192240776e8
SRCE,SRCE_distributed_generation_1,22,1,1.151666675090068e9
SRSE,SRSE_distributed_generation_1,23,1,8.879405346981856e8
SRSG,SRSG_distributed_generation_1,24,1,2.613074045033771e9
TRE,TRE_distributed_generation_1,25,1,2.803066261922057e9
TRE_WEST,TRE_WEST_distributed_generation_1,26,1,1.4753297319566488e8
BASN,BASN_naturalgas_ccavgcf_moderate_0,1,0,3.1791838470299805e10
BASN,BASN_naturalgas_ctavgcf_moderate_0,1,0,0.0
BASN,BASN_battery_moderate_0,1,0,0.0
BASN,BASN_nuclear_nuclear_moderate_0,1,0,0.0
BASN,BASN_hydrogen_ctavgcf_moderate_0,1,0,0.0
BASN,BASN_hydrogen_ccavgcf_moderate_0,1,0,0.0
BASN,BASN_landbasedwind_class3_moderate_1,1,1,0.0
BASN,BASN_landbasedwind_class3_moderate_2,1,2,0.0
BASN,BASN_utilitypv_class1_moderate_1,1,1,5.1905147539372927e8
BASN,BASN_utilitypv_class1_moderate_2,1,2,0.0
CANO,CANO_naturalgas_ccccsavgcf_conservative_0,2,0,0.0
CANO,CANO_naturalgas_ccavgcf_moderate_0,2,0,1.3786951772155771e10
CANO,CANO_naturalgas_ctavgcf_moderate_0,2,0,0.0
CANO,CANO_battery_moderate_0,2,0,0.0
CANO,CANO_nuclear_nuclear_moderate_0,2,0,0.0
CANO,CANO_hydrogen_ctavgcf_moderate_0,2,0,0.0
CANO,CANO_hydrogen_ccavgcf_moderate_0,2,0,0.0
CANO,CANO_landbasedwind_class3_moderate_1,2,1,0.0
CANO,CANO_landbasedwind_class3_moderate_2,2,2,0.0
CANO,CANO_utilitypv_class1_moderate_1,2,1,6.852229210150659e9
CANO,CANO_utilitypv_class1_moderate_2,2,2,0.0
CANO,CANO_offshorewind_class12_moderate_floating_1_1,2,1,0.0
CANO,CANO_offshorewind_class12_moderate_floating_1_2,2,2,0.0
CANO,CANO_offshorewind_class12_moderate_floating_0_1,2,1,0.0
CANO,CANO_offshorewind_class12_moderate_floating_0_2,2,2,0.0
CASO,CASO_naturalgas_ccccsavgcf_conservative_0,3,0,0.0
CASO,CASO_naturalgas_ccavgcf_moderate_0,3,0,1.6497547783152609e10
CASO,CASO_naturalgas_ctavgcf_moderate_0,3,0,0.0
CASO,CASO_battery_moderate_0,3,0,1.1758082793172232e10
CASO,CASO_nuclear_nuclear_moderate_0,3,0,0.0
CASO,CASO_hydrogen_ctavgcf_moderate_0,3,0,0.0
CASO,CASO_hydrogen_ccavgcf_moderate_0,3,0,0.0
CASO,CASO_landbasedwind_class3_moderate_1,3,1,0.0
CASO,CASO_landbasedwind_class3_moderate_2,3,2,0.0
CASO,CASO_utilitypv_class1_moderate_1,3,1,1.809948160793277e10
CASO,CASO_utilitypv_class1_moderate_2,3,2,0.0
CASO,CASO_offshorewind_class12_moderate_floating_1_1,3,1,0.0
CASO,CASO_offshorewind_class12_moderate_floating_1_2,3,2,0.0
CASO,CASO_offshorewind_class12_moderate_floating_0_1,3,1,0.0
CASO,CASO_offshorewind_class12_moderate_floating_0_2,3,2,0.0
FRCC,FRCC_naturalgas_ccccsavgcf_conservative_0,4,0,0.0
FRCC,FRCC_naturalgas_ccavgcf_moderate_0,4,0,1.069306785830458e10
FRCC,FRCC_naturalgas_ctavgcf_moderate_0,4,0,0.0
FRCC,FRCC_battery_moderate_0,4,0,2.305076259419811e8
FRCC,FRCC_nuclear_nuclear_moderate_0,4,0,0.0
FRCC,FRCC_hydrogen_ctavgcf_moderate_0,4,0,0.0
FRCC,FRCC_hydrogen_ccavgcf_moderate_0,4,0,0.0
FRCC,FRCC_landbasedwind_class3_moderate_1,4,1,0.0
FRCC,FRCC_landbasedwind_class3_moderate_2,4,2,0.0
FRCC,FRCC_utilitypv_class1_moderate_1,4,1,4.550141378608311e9
FRCC,FRCC_utilitypv_class1_moderate_2,4,2,0.0
FRCC,FRCC_offshorewind_class3_moderate_fixed_0_1,4,1,0.0
FRCC,FRCC_offshorewind_class3_moderate_fixed_0_2,4,2,0.0
FRCC,FRCC_offshorewind_class12_moderate_floating_0_1,4,1,0.0
FRCC,FRCC_offshorewind_class12_moderate_floating_0_2,4,2,0.0
ISNE,ISNE_naturalgas_ccavgcf_moderate_0,5,0,3.8270645152616982e9
ISNE,ISNE_naturalgas_ctavgcf_moderate_0,5,0,1.0069476885084142e8
ISNE,ISNE_battery_moderate_0,5,0,9.22667712677715e6
ISNE,ISNE_nuclear_nuclear_moderate_0,5,0,0.0
ISNE,ISNE_hydrogen_ctavgcf_moderate_0,5,0,0.0
ISNE,ISNE_hydrogen_ccavgcf_moderate_0,5,0,0.0
ISNE,ISNE_landbasedwind_class3_moderate_1,5,1,3.3071009931910825e8
ISNE,ISNE_landbasedwind_class3_moderate_2,5,2,0.0
ISNE,ISNE_utilitypv_class1_moderate_1,5,1,0.0
ISNE,ISNE_utilitypv_class1_moderate_2,5,2,0.0
ISNE,ISNE_offshorewind_class3_moderate_fixed_1_1,5,1,0.0
ISNE,ISNE_offshorewind_class3_moderate_fixed_1_2,5,2,0.0
ISNE,ISNE_offshorewind_class3_moderate_fixed_0_1,5,1,0.0
ISNE,ISNE_offshorewind_class3_moderate_fixed_0_2,5,2,0.0
ISNE,ISNE_offshorewind_class12_moderate_floating_1_1,5,1,0.0
ISNE,ISNE_offshorewind_class12_moderate_floating_1_2,5,2,0.0
ISNE,ISNE_offshorewind_class12_moderate_floating_0_1,5,1,0.0
ISNE,ISNE_offshorewind_class12_moderate_floating_0_2,5,2,0.0
MISC,MISC_naturalgas_ccccsavgcf_conservative_0,6,0,0.0
MISC,MISC_naturalgas_ccavgcf_moderate_0,6,0,1.6139729254524046e10
MISC,MISC_naturalgas_ctavgcf_moderate_0,6,0,0.0
MISC,MISC_battery_moderate_0,6,0,0.0
MISC,MISC_nuclear_nuclear_moderate_0,6,0,0.0
MISC,MISC_hydrogen_ctavgcf_moderate_0,6,0,0.0
MISC,MISC_hydrogen_ccavgcf_moderate_0,6,0,0.0
MISC,MISC_landbasedwind_class3_moderate_1,6,1,2.401243792245948e9
MISC,MISC_landbasedwind_class3_moderate_2,6,2,0.0
MISC,MISC_utilitypv_class1_moderate_1,6,1,2.9156973746393814e9
MISC,MISC_utilitypv_class1_moderate_2,6,2,0.0
MISE,MISE_naturalgas_ccccsavgcf_conservative_0,7,0,0.0
MISE,MISE_naturalgas_ccavgcf_moderate_0,7,0,6.076595350965069e9
MISE,MISE_naturalgas_ctavgcf_moderate_0,7,0,0.0
MISE,MISE_battery_moderate_0,7,0,1.0616733242989844e8
MISE,MISE_nuclear_nuclear_moderate_0,7,0,0.0
MISE,MISE_hydrogen_ctavgcf_moderate_0,7,0,0.0
MISE,MISE_hydrogen_ccavgcf_moderate_0,7,0,0.0
MISE,MISE_landbasedwind_class3_moderate_1,7,1,3.683560999603505e8
