value,model,zone,resource_name,tech_type,planning_year,case,timestep,unit
5134104.859418046,SWITCH,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2030,base_thin,all,MWh
0.0,SWITCH,CANO,CANO_hydrogen_ccavgcf_moderate_0,Hydro,2030,base_thin,all,MWh
0.0,SWITCH,CANO,CANO_hydrogen_ctavgcf_moderate_0,Hydro,2030,base_thin,all,MWh
0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_1,Wind,2030,base_thin,all,MWh
0.0,SWITCH,CANO,CANO_landbasedwind_class3_moderate_2,Wind,2030,base_thin,all,MWh
2938990.5824773163,SWITCH,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,2030,base_thin,all,MWh
0.0,SWITCH,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas,2030,base_thin,all,MWh
0.0,SWITCH,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas,2030,base_thin,all,MWh
0.0,SWITCH,CANO,CANO_naturalgas_ccavgcf_moderate_0,Natural Gas,2030,base_thin,all,MWh
0.0,SWITCH,CANO,CANO_naturalgas_ccccsavgcf_conservative_0,CCS,2030,base_thin,all,MWh
0.0,SWITCH,CANO,CANO_naturalgas_ctavgcf_moderate_0,Natural Gas,2030,base_thin,all,MWh
0.0,SWITCH,CANO,CANO_nuclear_nuclear_moderate_0,Nuclear,2030,base_thin,all,MWh
0.0,SWITCH,CANO,CANO_offshorewind_class12_moderate_floating_0_1,Wind,2030,base_thin,all,MWh
0.0,SWITCH,CANO,CANO_offshorewind_class12_moderate_floating_0_2,Wind,2030,base_thin,all,MWh
0.0,SWITCH,CANO,CANO_offshorewind_class12_moderate_floating_1_1,Wind,2030,base_thin,all,MWh
0.0,SWITCH,CANO,CANO_offshorewind_class12_moderate_floating_1_2,Wind,2030,base_thin,all,MWh
3158299.9798,SWITCH,CANO,CANO_onshore_wind_turbine_1,Wind,2030,base_thin,all,MWh
1290867.4172979356,SWITCH,CANO,CANO_petroleum_liquids_1,Other,2030,base_thin,all,MWh
4950472.800000002,SWITCH,CANO,CANO_small_hydroelectric_1,Hydro,2030,base_thin,all,MWh
12635643.6616,SWITCH,CANO,CANO_solar_photovoltaic_1,Solar,2030,base_thin,all,MWh
0.0,SWITCH,CANO,CANO_utilitypv_class1_moderate_1,Solar,2030,base_thin,all,MWh
37395079.56409442,SWITCH,CANO,CANO_utilitypv_class1_moderate_2,Solar,2030,base_thin,all,MWh
12041098.004713759,SWITCH,CASO,CASO_batteries_1,Battery,2030,base_thin,all,MWh
0.0,SWITCH,CASO,CASO_battery_moderate_0,Battery,2030,base_thin,all,MWh
2019410.148366051,SWITCH,CASO,CASO_biomass_1,Other,2030,base_thin,all,MWh
3458396.075865222,SWITCH,CASO,CASO_conventional_hydroelectric_1,Hydro,2030,base_thin,all,MWh
18546750.993337158,SWITCH,CASO,CASO_distributed_generation_1,Distributed Solar,2030,base_thin,all,MWh
3667924.4886214403,SWITCH,CASO,CASO_hydroelectric_pumped_storage_1,Hydro,2030,base_thin,all,MWh
0.0,SWITCH,CASO,CASO_hydrogen_ccavgcf_moderate_0,Hydro,2030,base_thin,all,MWh
0.0,SWITCH,CASO,CASO_hydrogen_ctavgcf_moderate_0,Hydro,2030,base_thin,all,MWh
0.0,SWITCH,CASO,CASO_landbasedwind_class3_moderate_1,Wind,2030,base_thin,all,MWh
0.0,SWITCH,CASO,CASO_landbasedwind_class3_moderate_2,Wind,2030,base_thin,all,MWh
9411262.704342917,SWITCH,CASO,CASO_natural_gas_fired_combined_cycle_1,Natural Gas,2030,base_thin,all,MWh
0.0,SWITCH,CASO,CASO_natural_gas_fired_combustion_turbine_1,Natural Gas,2030,base_thin,all,MWh
0.0,SWITCH,CASO,CASO_natural_gas_internal_combustion_engine_1,Natural Gas,2030,base_thin,all,MWh
0.0,SWITCH,CASO,CASO_naturalgas_ccavgcf_moderate_0,Natural Gas,2030,base_thin,all,MWh
0.0,SWITCH,CASO,CASO_naturalgas_ccccsavgcf_conservative_0,CCS,2030,base_thin,all,MWh
0.0,SWITCH,CASO,CASO_naturalgas_ctavgcf_moderate_0,Natural Gas,2030,base_thin,all,MWh
0.0,SWITCH,CASO,CASO_nuclear_nuclear_moderate_0,Nuclear,2030,base_thin,all,MWh
0.0,SWITCH,CASO,CASO_offshorewind_class12_moderate_floating_0_1,Wind,2030,base_thin,all,MWh
0.0,SWITCH,CASO,CASO_offshorewind_class12_moderate_floating_0_2,Wind,2030,base_thin,all,MWh
0.0,SWITCH,CASO,CASO_offshorewind_class12_moderate_floating_1_1,Wind,2030,base_thin,all,MWh
0.0,SWITCH,CASO,CASO_offshorewind_class12_moderate_floating_1_2,Wind,2030,base_thin,all,MWh
14741194.680678645,SWITCH,CASO,CASO_onshore_wind_turbine_1,Wind,2030,base_thin,all,MWh
96403.39199999999,SWITCH,CASO,CASO_petroleum_liquids_1,Other,2030,base_thin,all,MWh
1867076.745164261,SWITCH,CASO,CASO_small_hydroelectric_1,Hydro,2030,base_thin,all,MWh
28470967.439131886,SWITCH,CASO,CASO_solar_photovoltaic_1,Solar,2030,base_thin,all,MWh
0.0,SWITCH,CASO,CASO_utilitypv_class1_moderate_1,Solar,2030,base_thin,all,MWh
64657989.52832522,SWITCH,CASO,CASO_utilitypv_class1_moderate_2,Solar,2030,base_thin,all,MWh
427996.81514657225,SWITCH,FRCC,FRCC_batteries_1,Battery,2030,base_thin,all,MWh
14105924.66892068,SWITCH,FRCC,FRCC_battery_moderate_0,Battery,2030,base_thin,all,MWh
4466997.195170621,SWITCH,FRCC,FRCC_biomass_1,Other,2030,base_thin,all,MWh
185122.31441666657,SWITCH,FRCC,FRCC_conventional_hydroelectric_1,Hydro,2030,base_thin,all,MWh
0.0,SWITCH,FRCC,FRCC_conventional_steam_coal_1,Coal,2030,base_thin,all,MWh
9052105.409221467,SWITCH,FRCC,FRCC_distributed_generation_1,Distributed Solar,2030,base_thin,all,MWh
0.0,SWITCH,FRCC,FRCC_hydrogen_ccavgcf_moderate_0,Hydro,2030,base_thin,all,MWh
0.0,SWITCH,FRCC,FRCC_hydrogen_ctavgcf_moderate_0,Hydro,2030,base_thin,all,MWh
20747122.265158933,SWITCH,FRCC,FRCC_landbasedwind_class3_moderate_1,Wind,2030,base_thin,all,MWh
20722904.266013794,SWITCH,FRCC,FRCC_landbasedwind_class3_moderate_2,Wind,2030,base_thin,all,MWh
52132258.71219534,SWITCH,FRCC,FRCC_natural_gas_fired_combined_cycle_1,Natural Gas,2030,base_thin,all,MWh
0.0,SWITCH,FRCC,FRCC_natural_gas_fired_combustion_turbine_1,Natural Gas,2030,base_thin,all,MWh
0.0,SWITCH,FRCC,FRCC_natural_gas_internal_combustion_engine_1,Natural Gas,2030,base_thin,all,MWh
0.0,SWITCH,FRCC,FRCC_naturalgas_ccavgcf_moderate_0,Natural Gas,2030,base_thin,all,MWh
0.0,SWITCH,FRCC,FRCC_naturalgas_ccccsavgcf_conservative_0,CCS,2030,base_thin,all,MWh
0.0,SWITCH,FRCC,FRCC_naturalgas_ctavgcf_moderate_0,Natural Gas,2030,base_thin,all,MWh
29460140.236799993,SWITCH,FRCC,FRCC_nuclear_1,Nuclear,2030,base_thin,all,MWh
0.0,SWITCH,FRCC,FRCC_nuclear_nuclear_moderate_0,Nuclear,2030,base_thin,all,MWh
0.0,SWITCH,FRCC,FRCC_offshorewind_class12_moderate_floating_0_1,Wind,2030,base_thin,all,MWh
0.0,SWITCH,FRCC,FRCC_offshorewind_class12_moderate_floating_0_2,Wind,2030,base_thin,all,MWh
0.0,SWITCH,FRCC,FRCC_offshorewind_class3_moderate_fixed_0_1,Wind,2030,base_thin,all,MWh
0.0,SWITCH,FRCC,FRCC_offshorewind_class3_moderate_fixed_0_2,Wind,2030,base_thin,all,MWh
2658134.302617522,SWITCH,FRCC,FRCC_petroleum_liquids_1,Other,2030,base_thin,all,MWh
7561382.572147298,SWITCH,FRCC,FRCC_solar_photovoltaic_1,Solar,2030,base_thin,all,MWh
0.0,SWITCH,FRCC,FRCC_utilitypv_class1_moderate_1,Solar,2030,base_thin,all,MWh
107991876.7535288,SWITCH,FRCC,FRCC_utilitypv_class1_moderate_2,Solar,2030,base_thin,all,MWh
266493.91499274736,SWITCH,ISNE,ISNE_batteries_1,Battery,2030,base_thin,all,MWh
1086622.2959356003,SWITCH,ISNE,ISNE_battery_moderate_0,Battery,2030,base_thin,all,MWh
5138392.565072206,SWITCH,ISNE,ISNE_biomass_1,Other,2030,base_thin,all,MWh
2947496.6562484177,SWITCH,ISNE,ISNE_conventional_hydroelectric_1,Hydro,2030,base_thin,all,MWh
6896236.051818928,SWITCH,ISNE,ISNE_distributed_generation_1,Distributed Solar,2030,base_thin,all,MWh
3625480.4193863296,SWITCH,ISNE,ISNE_hydroelectric_pumped_storage_1,Hydro,2030,base_thin,all,MWh
0.0,SWITCH,ISNE,ISNE_hydrogen_ccavgcf_moderate_0,Hydro,2030,base_thin,all,MWh
0.0,SWITCH,ISNE,ISNE_hydrogen_ctavgcf_moderate_0,Hydro,2030,base_thin,all,MWh
28697585.634863965,SWITCH,ISNE,ISNE_landbasedwind_class3_moderate_1,Wind,2030,base_thin,all,MWh
12313784.04446802,SWITCH,ISNE,ISNE_landbasedwind_class3_moderate_2,Wind,2030,base_thin,all,MWh
13805605.531291308,SWITCH,ISNE,ISNE_natural_gas_fired_combined_cycle_1,Natural Gas,2030,base_thin,all,MWh
83635.28384665266,SWITCH,ISNE,ISNE_natural_gas_fired_combustion_turbine_1,Natural Gas,2030,base_thin,all,MWh
10304.448000000002,SWITCH,ISNE,ISNE_natural_gas_internal_combustion_engine_1,Natural Gas,2030,base_thin,all,MWh
3823.775999999999,SWITCH,ISNE,ISNE_natural_gas_steam_turbine_1,Natural Gas,2030,base_thin,all,MWh
15054774.307972182,SWITCH,ISNE,ISNE_naturalgas_ccavgcf_moderate_0,Natural Gas,2030,base_thin,all,MWh
0.0,SWITCH,ISNE,ISNE_naturalgas_ccccsavgcf_conservative_0,CCS,2030,base_thin,all,MWh
0.0,SWITCH,ISNE,ISNE_naturalgas_ctavgcf_moderate_0,Natural Gas,2030,base_thin,all,MWh
26394299.043839995,SWITCH,ISNE,ISNE_nuclear_1,Nuclear,2030,base_thin,all,MWh
0.0,SWITCH,ISNE,ISNE_nuclear_nuclear_moderate_0,Nuclear,2030,base_thin,all,MWh
0.0,SWITCH,ISNE,ISNE_offshorewind_class12_moderate_floating_0_1,Wind,2030,base_thin,all,MWh
0.0,SWITCH,ISNE,ISNE_offshorewind_class12_moderate_floating_0_2,Wind,2030,base_thin,all,MWh
0.0,SWITCH,ISNE,ISNE_offshorewind_class12_moderate_floating_1_1,Wind,2030,base_thin,all,MWh
0.0,SWITCH,ISNE,ISNE_offshorewind_class12_moderate_floating_1_2,Wind,2030,base_thin,all,MWh
0.0,SWITCH,ISNE,ISNE_offshorewind_class3_moderate_fixed_0_1,Wind,2030,base_thin,all,MWh
0.0,SWITCH,ISNE,ISNE_offshorewind_class3_moderate_fixed_0_2,Wind,2030,base_thin,all,MWh
0.0,SWITCH,ISNE,ISNE_offshorewind_class3_moderate_fixed_1_1,Wind,2030,base_thin,all,MWh
0.0,SWITCH,ISNE,ISNE_offshorewind_class3_moderate_fixed_1_2,Wind,2030,base_thin,all,MWh
1716069.2524976465,SWITCH,ISNE,ISNE_onshore_wind_turbine_1,Wind,2030,base_thin,all,MWh
6288279.645363652,SWITCH,ISNE,ISNE_petroleum_liquids_1,Other,2030,base_thin,all,MWh
4231954.45565595,SWITCH,ISNE,ISNE_small_hydroelectric_1,Hydro,2030,base_thin,all,MWh
2771685.073410262,SWITCH,ISNE,ISNE_solar_photovoltaic_1,Solar,2030,base_thin,all,MWh
3962058.0084655783,SWITCH,ISNE,ISNE_utilitypv_class1_moderate_1,Solar,2030,base_thin,all,MWh
28167807.654284727,SWITCH,ISNE,ISNE_utilitypv_class1_moderate_2,Solar,2030,base_thin,all,MWh
19539.6046112,SWITCH,MISC,MISC_batteries_1,Battery,2030,base_thin,all,MWh
0.0,SWITCH,MISC,MISC_battery_moderate_0,Battery,2030,base_thin,all,MWh
713533.1696940059,SWITCH,MISC,MISC_biomass_1,Other,2030,base_thin,all,MWh
2036121.0748795117,SWITCH,MISC,MISC_conventional_hydroelectric_1,Hydro,2030,base_thin,all,MWh
0.0,SWITCH,MISC,MISC_conventional_steam_coal_1,Coal,2030,base_thin,all,MWh
2208424.844,SWITCH,MISC,MISC_distributed_generation_1,Distributed Solar,2030,base_thin,all,MWh
1285810.9786307341,SWITCH,MISC,MISC_hydroelectric_pumped_storage_1,Hydro,2030,base_thin,all,MWh
0.0,SWITCH,MISC,MISC_hydrogen_ccavgcf_moderate_0,Hydro,2030,base_thin,all,MWh
0.0,SWITCH,MISC,MISC_hydrogen_ctavgcf_moderate_0,Hydro,2030,base_thin,all,MWh
77925321.94164102,SWITCH,MISC,MISC_landbasedwind_class3_moderate_1,Wind,2030,base_thin,all,MWh
0.0,SWITCH,MISC,MISC_landbasedwind_class3_moderate_2,Wind,2030,base_thin,all,MWh
7992681.25870417,SWITCH,MISC,MISC_natural_gas_fired_combined_cycle_1,Natural Gas,2030,base_thin,all,MWh
75058.14021478128,SWITCH,MISC,MISC_natural_gas_fired_combustion_turbine_1,Natural Gas,2030,base_thin,all,MWh
23297.664,SWITCH,MISC,MISC_natural_gas_internal_combustion_engine_1,Natural Gas,2030,base_thin,all,MWh
27335.52,SWITCH,MISC,MISC_natural_gas_steam_turbine_1,Natural Gas,2030,base_thin,all,MWh
0.0,SWITCH,MISC,MISC_naturalgas_ccavgcf_moderate_0,Natural Gas,2030,base_thin,all,MWh
0.0,SWITCH,MISC,MISC_naturalgas_ccccsavgcf_conservative_0,CCS,2030,base_thin,all,MWh
0.0,SWITCH,MISC,MISC_naturalgas_ctavgcf_moderate_0,Natural Gas,2030,base_thin,all,MWh
18707228.467199996,SWITCH,MISC,MISC_nuclear_1,Nuclear,2030,base_thin,all,MWh
0.0,SWITCH,MISC,MISC_nuclear_nuclear_moderate_0,Nuclear,2030,base_thin,all,MWh
6591560.063523343,SWITCH,MISC,MISC_onshore_wind_turbine_1,Wind,2030,base_thin,all,MWh
1662978.7637030762,SWITCH,MISC,MISC_petroleum_liquids_1,Other,2030,base_thin,all,MWh
5386808.410522132,SWITCH,MISC,MISC_solar_photovoltaic_1,Solar,2030,base_thin,all,MWh
0.0,SWITCH,MISC,MISC_utilitypv_class1_moderate_1,Solar,2030,base_thin,all,MWh
27624568.685960818,SWITCH,MISC,MISC_utilitypv_class1_moderate_2,Solar,2030,base_thin,all,MWh
670.8939584,SWITCH,MISE,MISE_batteries_1,Battery,2030,base_thin,all,MWh
1777252.3775813235,SWITCH,MISE,MISE_battery_moderate_0,Battery,2030,base_thin,all,MWh
1434771.5717622123,SWITCH,MISE,MISE_biomass_1,Other,2030,base_thin,all,MWh
146579.69952000017,SWITCH,MISE,MISE_conventional_hydroelectric_1,Hydro,2030,base_thin,all,MWh
0.0,SWITCH,MISE,MISE_conventional_steam_coal_1,Coal,2030,base_thin,all,MWh
1443332.205,SWITCH,MISE,MISE_distributed_generation_1,Distributed Solar,2030,base_thin,all,MWh
4605981.192031347,SWITCH,MISE,MISE_hydroelectric_pumped_storage_1,Hydro,2030,base_thin,all,MWh
0.0,SWITCH,MISE,MISE_hydrogen_ccavgcf_moderate_0,Hydro,2030,base_thin,all,MWh
0.0,SWITCH,MISE,MISE_hydrogen_ctavgcf_moderate_0,Hydro,2030,base_thin,all,MWh
9577862.429419328,SWITCH,MISE,MISE_landbasedwind_class3_moderate_1,Wind,2030,base_thin,all,MWh
7813949.478248034,SWITCH,MISE,MISE_landbasedwind_class3_moderate_2,Wind,2030,base_thin,all,MWh
9733310.993602823,SWITCH,MISE,MISE_natural_gas_fired_combined_cycle_1,Natural Gas,2030,base_thin,all,MWh
103443.05662366014,SWITCH,MISE,MISE_natural_gas_fired_combustion_turbine_1,Natural Gas,2030,base_thin,all,MWh
0.0,SWITCH,MISE,MISE_natural_gas_internal_combustion_engine_1,Natural Gas,2030,base_thin,all,MWh
0.0,SWITCH,MISE,MISE_natural_gas_steam_turbine_1,Natural Gas,2030,base_thin,all,MWh
10073526.391387925,SWITCH,MISE,MISE_naturalgas_ccavgcf_moderate_0,Natural Gas,2030,base_thin,all,MWh
0.0,SWITCH,MISE,MISE_naturalgas_ccccsavgcf_conservative_0,CCS,2030,base_thin,all,MWh
0.0,SWITCH,MISE,MISE_naturalgas_ctavgcf_moderate_0,Natural Gas,2030,base_thin,all,MWh
0.0,SWITCH,MISE,MISE_nuclear_nuclear_moderate_0,Nuclear,2030,base_thin,all,MWh
5385526.659676938,SWITCH,MISE,MISE_onshore_wind_turbine_1,Wind,2030,base_thin,all,MWh
262563.84,SWITCH,MISE,MISE_petroleum_liquids_1,Other,2030,base_thin,all,MWh
109145.88,SWITCH,MISE,MISE_small_hydroelectric_1,Hydro,2030,base_thin,all,MWh
1002683.352,SWITCH,MISE,MISE_solar_photovoltaic_1,Solar,2030,base_thin,all,MWh
37485180.7667889,SWITCH,MISE,MISE_utilitypv_class1_moderate_1,Solar,2030,base_thin,all,MWh
1036829.5187427371,SWITCH,MISE,MISE_utilitypv_class1_moderate_2,Solar,2030,base_thin,all,MWh
10999.84112,SWITCH,MISS,MISS_batteries_1,Battery,2030,base_thin,all,MWh
0.0,SWITCH,MISS,MISS_battery_moderate_0,Battery,2030,base_thin,all,MWh
1496088.8586758198,SWITCH,MISS,MISS_biomass_1,Other,2030,base_thin,all,MWh
2267574.4131842195,SWITCH,MISS,MISS_conventional_hydroelectric_1,Hydro,2030,base_thin,all,MWh
0.0,SWITCH,MISS,MISS_conventional_steam_coal_1,Coal,2030,base_thin,all,MWh
4522233.345,SWITCH,MISS,MISS_distributed_generation_1,Distributed Solar,2030,base_thin,all,MWh
0.0,SWITCH,MISS,MISS_hydrogen_ccavgcf_moderate_0,Hydro,2030,base_thin,all,MWh
0.0,SWITCH,MISS,MISS_hydrogen_ctavgcf_moderate_0,Hydro,2030,base_thin,all,MWh
14776890.263060784,SWITCH,MISS,MISS_landbasedwind_class3_moderate_1,Wind,2030,base_thin,all,MWh
0.0,SWITCH,MISS,MISS_landbasedwind_class3_moderate_2,Wind,2030,base_thin,all,MWh
20960659.58984801,SWITCH,MISS,MISS_natural_gas_fired_combined_cycle_1,Natural Gas,2030,base_thin,all,MWh
0.0,SWITCH,MISS,MISS_natural_gas_fired_combustion_turbine_1,Natural Gas,2030,base_thin,all,MWh
7769.088000000002,SWITCH,MISS,MISS_natural_gas_internal_combustion_engine_1,Natural Gas,2030,base_thin,all,MWh
16415.013272972647,SWITCH,MISS,MISS_natural_gas_steam_turbine_1,Natural Gas,2030,base_thin,all,MWh
0.0,SWITCH,MISS,MISS_naturalgas_ccavgcf_moderate_0,Natural Gas,2030,base_thin,all,MWh
0.0,SWITCH,MISS,MISS_naturalgas_ccccsavgcf_conservative_0,CCS,2030,base_thin,all,MWh
0.0,SWITCH,MISS,MISS_naturalgas_ctavgcf_moderate_0,Natural Gas,2030,base_thin,all,MWh
42775146.086399995,SWITCH,MISS,MISS_nuclear_1,Nuclear,2030,base_thin,all,MWh
0.0,SWITCH,MISS,MISS_nuclear_nuclear_moderate_0,Nuclear,2030,base_thin,all,MWh
0.0,SWITCH,MISS,MISS_offshorewind_class12_moderate_floating_0_1,Wind,2030,base_thin,all,MWh
0.0,SWITCH,MISS,MISS_offshorewind_class12_moderate_floating_0_2,Wind,2030,base_thin,all,MWh
0.0,SWITCH,MISS,MISS_offshorewind_class3_moderate_fixed_0_1,Wind,2030,base_thin,all,MWh
0.0,SWITCH,MISS,MISS_offshorewind_class3_moderate_fixed_0_2,Wind,2030,base_thin,all,MWh
204052.3608677071,SWITCH,MISS,MISS_petroleum_liquids_1,Other,2030,base_thin,all,MWh
210149.87999999998,SWITCH,MISS,MISS_small_hydroelectric_1,Hydro,2030,base_thin,all,MWh
1852359.3909172965,SWITCH,MISS,MISS_solar_photovoltaic_1,Solar,2030,base_thin,all,MWh
0.0,SWITCH,MISS,MISS_utilitypv_class1_moderate_1,Solar,2030,base_thin,all,MWh
0.0,SWITCH,MISS,MISS_utilitypv_class1_moderate_2,Solar,2030,base_thin,all,MWh
26788.28936,SWITCH,MISW,MISW_batteries_1,Battery,2030,base_thin,all,MWh
4216508.858163491,SWITCH,MISW,MISW_battery_moderate_0,Battery,2030,base_thin,all,MWh
2258709.415810011,SWITCH,MISW,MISW_biomass_1,Other,2030,base_thin,all,MWh
424522.4550971336,SWITCH,MISW,MISW_conventional_hydroelectric_1,Hydro,2030,base_thin,all,MWh
0.0,SWITCH,MISW,MISW_conventional_steam_coal_1,Coal,2030,base_thin,all,MWh
3951219.5642218944,SWITCH,MISW,MISW_distributed_generation_1,Distributed Solar,2030,base_thin,all,MWh
0.0,SWITCH,MISW,MISW_hydrogen_ccavgcf_moderate_0,Hydro,2030,base_thin,all,MWh
0.0,SWITCH,MISW,MISW_hydrogen_ctavgcf_moderate_0,Hydro,2030,base_thin,all,MWh
67335096.81762914,SWITCH,MISW,MISW_landbasedwind_class3_moderate_1,Wind,2030,base_thin,all,MWh
0.0,SWITCH,MISW,MISW_landbasedwind_class3_moderate_2,Wind,2030,base_thin,all,MWh
15597629.9202195,SWITCH,MISW,MISW_natural_gas_fired_combined_cycle_1,Natural Gas,2030,base_thin,all,MWh
645079.9530973623,SWITCH,MISW,MISW_natural_gas_fired_combustion_turbine_1,Natural Gas,2030,base_thin,all,MWh
535839.3210421979,SWITCH,MISW,MISW_natural_gas_internal_combustion_engine_1,Natural Gas,2030,base_thin,all,MWh
440.2087688016837,SWITCH,MISW,MISW_natural_gas_steam_turbine_1,Natural Gas,2030,base_thin,all,MWh
11374484.623175336,SWITCH,MISW,MISW_naturalgas_ccavgcf_moderate_0,Natural Gas,2030,base_thin,all,MWh
0.0,SWITCH,MISW,MISW_naturalgas_ccccsavgcf_conservative_0,CCS,2030,base_thin,all,MWh
0.0,SWITCH,MISW,MISW_naturalgas_ctavgcf_moderate_0,Natural Gas,2030,base_thin,all,MWh
23202323.988479994,SWITCH,MISW,MISW_nuclear_1,Nuclear,2030,base_thin,all,MWh
0.0,SWITCH,MISW,MISW_nuclear_nuclear_moderate_0,Nuclear,2030,base_thin,all,MWh
36073724.74665864,SWITCH,MISW,MISW_onshore_wind_turbine_1,Wind,2030,base_thin,all,MWh
5520563.366116194,SWITCH,MISW,MISW_petroleum_liquids_1,Other,2030,base_thin,all,MWh
2717847.185943046,SWITCH,MISW,MISW_small_hydroelectric_1,Hydro,2030,base_thin,all,MWh
4665503.415910692,SWITCH,MISW,MISW_solar_photovoltaic_1,Solar,2030,base_thin,all,MWh
0.0,SWITCH,MISW,MISW_utilitypv_class1_moderate_1,Solar,2030,base_thin,all,MWh
42932426.482910395,SWITCH,MISW,MISW_utilitypv_class1_moderate_2,Solar,2030,base_thin,all,MWh
129971.07881050267,SWITCH,NWPP,NWPP_batteries_1,Battery,2030,base_thin,all,MWh
0.0,SWITCH,NWPP,NWPP_battery_moderate_0,Battery,2030,base_thin,all,MWh
3473842.225486929,SWITCH,NWPP,NWPP_biomass_1,Other,2030,base_thin,all,MWh
167569370.47691196,SWITCH,NWPP,NWPP_conventional_hydroelectric_1,Hydro,2030,base_thin,all,MWh
0.0,SWITCH,NWPP,NWPP_conventional_steam_coal_1,Coal,2030,base_thin,all,MWh
3788564.157,SWITCH,NWPP,NWPP_distributed_generation_1,Distributed Solar,2030,base_thin,all,MWh
258306.048,SWITCH,NWPP,NWPP_geothermal_1,Geothermal,2030,base_thin,all,MWh
575509.3333432319,SWITCH,NWPP,NWPP_hydroelectric_pumped_storage_1,Hydro,2030,base_thin,all,MWh
0.0,SWITCH,NWPP,NWPP_hydrogen_ccavgcf_moderate_0,Hydro,2030,base_thin,all,MWh
0.0,SWITCH,NWPP,NWPP_hydrogen_ctavgcf_moderate_0,Hydro,2030,base_thin,all,MWh
25475423.260720998,SWITCH,NWPP,NWPP_landbasedwind_class3_moderate_1,Wind,2030,base_thin,all,MWh
0.0,SWITCH,NWPP,NWPP_landbasedwind_class3_moderate_2,Wind,2030,base_thin,all,MWh
326414.26564644877,SWITCH,NWPP,NWPP_natural_gas_fired_combined_cycle_1,Natural Gas,2030,base_thin,all,MWh
0.0,SWITCH,NWPP,NWPP_natural_gas_fired_combustion_turbine_1,Natural Gas,2030,base_thin,all,MWh
0.0,SWITCH,NWPP,NWPP_natural_gas_internal_combustion_engine_1,Natural Gas,2030,base_thin,all,MWh
