Region,Resource,Zone,Cluster,AnnualSum
ISNE,ISNE_conventional_steam_coal_1,5,1,0.0
ISNE,ISNE_hydroelectric_pumped_storage_1,5,1,3.8023646569330776e8
ISNE,ISNE_natural_gas_fired_combined_cycle_1,5,1,1.0073537533617909e8
ISNE,ISNE_natural_gas_fired_combined_cycle_2,5,2,8.549545221438723e8
ISNE,ISNE_natural_gas_fired_combustion_turbine_1,5,1,4.506322892608972e6
ISNE,ISNE_natural_gas_fired_combustion_turbine_2,5,2,1.5688862220136046e7
ISNE,ISNE_natural_gas_internal_combustion_engine_1,5,1,1.9931199586140898e6
ISNE,ISNE_natural_gas_steam_turbine_1,5,1,663307.5975733515
ISNE,ISNE_nuclear_1,5,1,1.6985464719775784e9
ISNE,ISNE_offshore_wind_turbine_1,5,1,1.4914107796377076e7
ISNE,ISNE_onshore_wind_turbine_1,5,1,0.0
ISNE,ISNE_petroleum_liquids_1,5,1,13367.378474288247
ISNE,ISNE_small_hydroelectric_1,5,1,1.0365531227490768e8
ISNE,ISNE_solar_photovoltaic_1,5,1,4.027011812583271e7
MISC,MISC_batteries_1,6,1,2.7382873302496653e6
MISC,MISC_biomass_1,6,1,3.026987231057744e7
MISC,MISC_biomass_2,6,2,0.0
MISC,MISC_conventional_hydroelectric_1,6,1,5.38012956079092e7
MISC,MISC_conventional_steam_coal_1,6,1,30583.93368801954
MISC,MISC_conventional_steam_coal_2,6,2,32343.74626410023
MISC,MISC_hydroelectric_pumped_storage_1,6,1,1.1511535164651284e8
MISC,MISC_natural_gas_fired_combined_cycle_1,6,1,4.91094216157717e7
MISC,MISC_natural_gas_fired_combined_cycle_2,6,2,6.134358518012849e8
MISC,MISC_natural_gas_fired_combustion_turbine_1,6,1,5.312682480168465e6
MISC,MISC_natural_gas_fired_combustion_turbine_2,6,2,1.5520596328417784e7
MISC,MISC_natural_gas_internal_combustion_engine_1,6,1,4.844044631764885e6
MISC,MISC_natural_gas_steam_turbine_1,6,1,0.0
MISC,MISC_nuclear_1,6,1,1.1193303418838892e9
MISC,MISC_onshore_wind_turbine_1,6,1,1.1714351571156713e8
MISC,MISC_petroleum_liquids_1,6,1,0.0
MISC,MISC_small_hydroelectric_1,6,1,6.1013081170186605e6
MISC,MISC_solar_photovoltaic_1,6,1,1.0875500695559376e8
MISE,MISE_batteries_1,7,1,0.0
MISE,MISE_biomass_1,7,1,2.5104798760241196e7
MISE,MISE_biomass_2,7,2,2.4070260349791728e7
MISE,MISE_conventional_hydroelectric_1,7,1,5.78051064957723e6
MISE,MISE_conventional_steam_coal_1,7,1,0.0
MISE,MISE_hydroelectric_pumped_storage_1,7,1,5.15632954234647e8
MISE,MISE_natural_gas_fired_combined_cycle_1,7,1,3.723392126622948e8
MISE,MISE_natural_gas_fired_combined_cycle_2,7,2,4.133834313226946e7
MISE,MISE_natural_gas_fired_combustion_turbine_1,7,1,4.902341648962026e7
MISE,MISE_natural_gas_fired_combustion_turbine_2,7,2,52145.38628825408
MISE,MISE_natural_gas_internal_combustion_engine_1,7,1,0.0
MISE,MISE_natural_gas_steam_turbine_1,7,1,0.0
MISE,MISE_nuclear_1,7,1,5.698904781536294e8
MISE,MISE_onshore_wind_turbine_1,7,1,9.855838959973611e7
MISE,MISE_petroleum_liquids_1,7,1,17541.81441295076
MISE,MISE_small_hydroelectric_1,7,1,6.2909788102095695e6
MISE,MISE_solar_photovoltaic_1,7,1,2.983169663522284e7
MISS,MISS_batteries_1,8,1,1.2624209836096868e6
MISS,MISS_biomass_1,8,1,0.0
MISS,MISS_biomass_2,8,2,3.436151538787833e7
MISS,MISS_conventional_hydroelectric_1,8,1,6.55907197898705e7
MISS,MISS_conventional_steam_coal_1,8,1,27172.03488919991
MISS,MISS_conventional_steam_coal_2,8,2,0.0
MISS,MISS_natural_gas_fired_combined_cycle_1,8,1,2.7932123202747865e9
MISS,MISS_natural_gas_fired_combined_cycle_2,8,2,45977.58415142764
MISS,MISS_natural_gas_fired_combustion_turbine_1,8,1,40703.1472707013
MISS,MISS_natural_gas_fired_combustion_turbine_2,8,2,1.3464452439379307e7
MISS,MISS_natural_gas_internal_combustion_engine_1,8,1,5.785238633620387e6
MISS,MISS_natural_gas_steam_turbine_1,8,1,0.0
MISS,MISS_natural_gas_steam_turbine_2,8,2,52372.9584021524
MISS,MISS_nuclear_1,8,1,2.5386629060361695e9
MISS,MISS_onshore_wind_turbine_1,8,1,8.660720409933351e7
MISS,MISS_petroleum_liquids_1,8,1,11290.946174656417
MISS,MISS_small_hydroelectric_1,8,1,0.0
MISS,MISS_solar_photovoltaic_1,8,1,5.282825633915205e7
MISW,MISW_batteries_1,9,1,2.9559886746097975e6
MISW,MISW_biomass_1,9,1,2.88249465293379e7
MISW,MISW_biomass_2,9,2,6.089572737374415e6
MISW,MISW_conventional_hydroelectric_1,9,1,1.7753863972464807e7
MISW,MISW_conventional_steam_coal_1,9,1,31457.03552381714
MISW,MISW_conventional_steam_coal_2,9,2,9088.143606222346
MISW,MISW_natural_gas_fired_combined_cycle_1,9,1,9.044639420149289e7
MISW,MISW_natural_gas_fired_combined_cycle_2,9,2,1.278603733393171e9
MISW,MISW_natural_gas_fired_combustion_turbine_1,9,1,5.953467054965794e6
MISW,MISW_natural_gas_fired_combustion_turbine_2,9,2,9.211268553147283e7
MISW,MISW_natural_gas_fired_combustion_turbine_3,9,3,0.0
MISW,MISW_natural_gas_internal_combustion_engine_1,9,1,6.015967979118737e7
MISW,MISW_natural_gas_steam_turbine_1,9,1,35374.2096233905
MISW,MISW_nuclear_1,9,1,1.1312179633237364e9
MISW,MISW_onshore_wind_turbine_1,9,1,2.951175146460124e8
MISW,MISW_petroleum_liquids_1,9,1,16570.775239924675
MISW,MISW_small_hydroelectric_1,9,1,6.758117715701908e7
MISW,MISW_solar_photovoltaic_1,9,1,7.351376870045806e7
NWPP,NWPP_batteries_1,10,1,0.0
NWPP,NWPP_biomass_1,10,1,2.997233809193381e7
NWPP,NWPP_biomass_2,10,2,3.06858511732085e7
NWPP,NWPP_conventional_hydroelectric_1,10,1,7.435059732556879e9
NWPP,NWPP_conventional_steam_coal_1,10,1,33973.2918223132
NWPP,NWPP_conventional_steam_coal_2,10,2,25804.432148029933
NWPP,NWPP_geothermal_1,10,1,9.814319115331914e6
NWPP,NWPP_hydroelectric_pumped_storage_1,10,1,6.836366578622134e7
NWPP,NWPP_natural_gas_fired_combined_cycle_1,10,1,1.0800603321249029e8
NWPP,NWPP_natural_gas_fired_combined_cycle_2,10,2,4.336925263673538e8
NWPP,NWPP_natural_gas_fired_combustion_turbine_1,10,1,3.227894191332492e6
NWPP,NWPP_natural_gas_fired_combustion_turbine_2,10,2,0.0
NWPP,NWPP_natural_gas_internal_combustion_engine_1,10,1,1.6552134018966785e7
NWPP,NWPP_natural_gas_steam_turbine_1,10,1,0.0
NWPP,NWPP_nuclear_1,10,1,5.592540163267152e8
NWPP,NWPP_onshore_wind_turbine_1,10,1,7.386212596541286e7
NWPP,NWPP_petroleum_liquids_1,10,1,17888.360565007668
NWPP,NWPP_small_hydroelectric_1,10,1,1.7514591240014043e8
NWPP,NWPP_solar_photovoltaic_1,10,1,5.4497279542222865e7
NYCW,NYCW_batteries_1,11,1,4.198857035162781e6
NYCW,NYCW_biomass_2,11,2,5.553094516278874e6
NYCW,NYCW_natural_gas_fired_combined_cycle_1,11,1,1.2248528850909089e8
NYCW,NYCW_natural_gas_fired_combined_cycle_2,11,2,2.0713429272102576e8
NYCW,NYCW_natural_gas_fired_combustion_turbine_2,11,2,1.0571616825971467e7
NYCW,NYCW_natural_gas_fired_combustion_turbine_3,11,3,4.8586147069228426e7
NYCW,NYCW_natural_gas_internal_combustion_engine_1,11,1,3.791790564657881e6
NYCW,NYCW_natural_gas_steam_turbine_1,11,1,82105.93264707086
NYCW,NYCW_petroleum_liquids_1,11,1,0.0
NYCW,NYCW_solar_photovoltaic_1,11,1,0.0
NYUP,NYUP_batteries_1,12,1,0.0
NYUP,NYUP_biomass_1,12,1,2.446650504617038e7
NYUP,NYUP_biomass_2,12,2,1.5332343162266692e7
NYUP,NYUP_conventional_hydroelectric_1,12,1,1.1085185376545665e9
NYUP,NYUP_hydroelectric_pumped_storage_1,12,1,3.153161495402975e8
NYUP,NYUP_natural_gas_fired_combined_cycle_1,12,1,6.75832584658095e7
NYUP,NYUP_natural_gas_fired_combined_cycle_2,12,2,7.487347950938773e8
NYUP,NYUP_natural_gas_fired_combustion_turbine_2,12,2,2.803153799938802e6
NYUP,NYUP_natural_gas_internal_combustion_engine_1,12,1,1.5287384925197791e6
NYUP,NYUP_natural_gas_steam_turbine_1,12,1,1.9965205651161864e6
NYUP,NYUP_nuclear_1,12,1,1.0630776447028041e9
NYUP,NYUP_onshore_wind_turbine_1,12,1,1.1622290764035475e8
NYUP,NYUP_petroleum_liquids_1,12,1,17482.02896177236
NYUP,NYUP_small_hydroelectric_1,12,1,1.1434507631072797e8
NYUP,NYUP_solar_photovoltaic_1,12,1,3.544814099107553e7
PJMC,PJMC_batteries_1,13,1,3.0073125277239317e6
PJMC,PJMC_biomass_1,13,1,0.0
PJMC,PJMC_biomass_2,13,2,8.720163978496253e6
PJMC,PJMC_conventional_hydroelectric_1,13,1,1.8144831300586886e6
PJMC,PJMC_conventional_steam_coal_1,13,1,0.0
PJMC,PJMC_conventional_steam_coal_2,13,2,37080.41785538186
PJMC,PJMC_natural_gas_fired_combined_cycle_1,13,1,1.160401109502646e9
PJMC,PJMC_natural_gas_fired_combined_cycle_2,13,2,795598.0823235177
PJMC,PJMC_natural_gas_fired_combustion_turbine_1,13,1,0.0
PJMC,PJMC_natural_gas_fired_combustion_turbine_2,13,2,1.0426137673619197e8
PJMC,PJMC_natural_gas_internal_combustion_engine_1,13,1,9.665859724101152e6
PJMC,PJMC_natural_gas_steam_turbine_1,13,1,0.0
PJMC,PJMC_nuclear_1,13,1,4.754033396956486e9
PJMC,PJMC_onshore_wind_turbine_1,13,1,3.531879999305429e7
PJMC,PJMC_petroleum_liquids_1,13,1,18585.6026134528
PJMC,PJMC_small_hydroelectric_1,13,1,0.0
PJMC,PJMC_solar_photovoltaic_1,13,1,8.245489571796852e6
PJMD,PJMD_batteries_1,14,1,3.374599775538334e6
PJMD,PJMD_biomass_1,14,1,2.266729729093225e7
PJMD,PJMD_biomass_2,14,2,0.0
PJMD,PJMD_conventional_hydroelectric_1,14,1,5.6038606279687196e7
PJMD,PJMD_conventional_steam_coal_2,14,2,43331.9127854857
PJMD,PJMD_hydroelectric_pumped_storage_1,14,1,7.653614574564952e8
PJMD,PJMD_natural_gas_fired_combined_cycle_1,14,1,8.526037159469002e8
PJMD,PJMD_natural_gas_fired_combined_cycle_2,14,2,3.514556831163632e7
PJMD,PJMD_natural_gas_fired_combustion_turbine_1,14,1,63516.071125239745
PJMD,PJMD_natural_gas_fired_combustion_turbine_2,14,2,1.7253547751895331e6
PJMD,PJMD_natural_gas_fired_combustion_turbine_3,14,3,2.344924397871228e7
PJMD,PJMD_natural_gas_internal_combustion_engine_1,14,1,0.0
PJMD,PJMD_natural_gas_steam_turbine_1,14,1,815018.7245767581
PJMD,PJMD_nuclear_1,14,1,1.9596597228146532e9
PJMD,PJMD_onshore_wind_turbine_1,14,1,0.0
PJMD,PJMD_petroleum_liquids_1,14,1,0.0
PJMD,PJMD_small_hydroelectric_1,14,1,0.0
PJMD,PJMD_solar_photovoltaic_1,14,1,9.50880911945353e7
PJME,PJME_batteries_1,15,1,6.250172595776805e6
PJME,PJME_biomass_1,15,1,3.9444304628713526e7
PJME,PJME_biomass_2,15,2,0.0
PJME,PJME_conventional_hydroelectric_1,15,1,1.1952641937583351e8
PJME,PJME_conventional_steam_coal_1,15,1,35894.192475060314
PJME,PJME_conventional_steam_coal_2,15,2,24316.729051533122
PJME,PJME_hydroelectric_pumped_storage_1,15,1,4.8275460037769103e8
PJME,PJME_natural_gas_fired_combined_cycle_1,15,1,6.0502218412209496e7
PJME,PJME_natural_gas_fired_combined_cycle_2,15,2,5.775397861861977e9
PJME,PJME_natural_gas_fired_combustion_turbine_1,15,1,39351.999410887554
PJME,PJME_natural_gas_fired_combustion_turbine_2,15,2,1.8401710554959998e6
PJME,PJME_natural_gas_fired_combustion_turbine_3,15,3,7.536817968753831e6
PJME,PJME_natural_gas_internal_combustion_engine_1,15,1,1.4483643564005429e7
PJME,PJME_natural_gas_steam_turbine_1,15,1,53392.46137149363
PJME,PJME_nuclear_1,15,1,6.727869679790502e9
PJME,PJME_onshore_wind_turbine_1,15,1,0.0
PJME,PJME_petroleum_liquids_1,15,1,0.0
PJME,PJME_small_hydroelectric_1,15,1,3.0586654775771532e7
PJME,PJME_solar_photovoltaic_1,15,1,2.587887820312519e7
PJMW,PJMW_batteries_1,16,1,2.860382939878122e6
PJMW,PJMW_biomass_1,16,1,1.1717526254839238e7
PJMW,PJMW_biomass_2,16,2,0.0
PJMW,PJMW_conventional_hydroelectric_1,16,1,1.0754166456430325e8
PJMW,PJMW_conventional_steam_coal_1,16,1,31250.107779696646
PJMW,PJMW_conventional_steam_coal_2,16,2,31477.737134680556
PJMW,PJMW_conventional_steam_coal_3,16,3,0.0
PJMW,PJMW_hydroelectric_pumped_storage_1,16,1,5.7101756821088746e7
PJMW,PJMW_natural_gas_fired_combined_cycle_1,16,1,2.42767737291052e9
PJMW,PJMW_natural_gas_fired_combined_cycle_2,16,2,8.443662610310502e7
PJMW,PJMW_natural_gas_fired_combustion_turbine_1,16,1,55818.32715769567
PJMW,PJMW_natural_gas_fired_combustion_turbine_2,16,2,61716.123319716906
PJMW,PJMW_natural_gas_internal_combustion_engine_1,16,1,3.799333876025732e6
PJMW,PJMW_natural_gas_steam_turbine_1,16,1,1.924678544935108e6
PJMW,PJMW_nuclear_1,16,1,3.0623106038060846e9
PJMW,PJMW_onshore_wind_turbine_1,16,1,7.735057027446678e7
PJMW,PJMW_petroleum_liquids_1,16,1,0.0
PJMW,PJMW_small_hydroelectric_1,16,1,4.868700171061308e7
PJMW,PJMW_solar_photovoltaic_1,16,1,1.2676246661536095e8
RMRG,RMRG_batteries_1,17,1,0.0
RMRG,RMRG_biomass_1,17,1,0.0
RMRG,RMRG_biomass_2,17,2,0.0
RMRG,RMRG_conventional_hydroelectric_1,17,1,9.39830227903485e7
RMRG,RMRG_conventional_steam_coal_1,17,1,29307.138005575558
RMRG,RMRG_conventional_steam_coal_2,17,2,24184.614517731297
RMRG,RMRG_hydroelectric_pumped_storage_1,17,1,1.406303120973782e8
RMRG,RMRG_natural_gas_fired_combined_cycle_1,17,1,4.984799927725195e7
RMRG,RMRG_natural_gas_fired_combined_cycle_2,17,2,9.779433834021452e7
RMRG,RMRG_natural_gas_fired_combustion_turbine_1,17,1,0.0
RMRG,RMRG_natural_gas_fired_combustion_turbine_2,17,2,65879.6716225218
RMRG,RMRG_natural_gas_internal_combustion_engine_1,17,1,1.178013360314327e7
RMRG,RMRG_onshore_wind_turbine_1,17,1,4.8457190419882286e8
RMRG,RMRG_petroleum_liquids_1,17,1,13860.796971479462
RMRG,RMRG_small_hydroelectric_1,17,1,4.360830645289335e7
RMRG,RMRG_solar_photovoltaic_1,17,1,7.854039514439256e7
SPPC,SPPC_batteries_1,18,1,0.0
SPPC,SPPC_biomass_1,18,1,0.0
SPPC,SPPC_biomass_2,18,2,0.0
SPPC,SPPC_conventional_hydroelectric_1,18,1,4.076021553666174e6
SPPC,SPPC_conventional_steam_coal_1,18,1,31768.284269415883
SPPC,SPPC_conventional_steam_coal_2,18,2,25278.71968556154
SPPC,SPPC_natural_gas_fired_combined_cycle_1,18,1,1.205197515432122e8
SPPC,SPPC_natural_gas_fired_combined_cycle_2,18,2,1.0631179775209658e7
SPPC,SPPC_natural_gas_fired_combustion_turbine_1,18,1,42943.45405089647
SPPC,SPPC_natural_gas_fired_combustion_turbine_2,18,2,0.0
SPPC,SPPC_natural_gas_fired_combustion_turbine_3,18,3,55663.654779105615
SPPC,SPPC_natural_gas_internal_combustion_engine_1,18,1,4.407797526020667e6
SPPC,SPPC_natural_gas_steam_turbine_1,18,1,182617.39525401837
SPPC,SPPC_nuclear_1,18,1,5.840127300224688e8
SPPC,SPPC_onshore_wind_turbine_1,18,1,1.333389855519438e8
SPPC,SPPC_petroleum_liquids_1,18,1,0.0
SPPC,SPPC_small_hydroelectric_1,18,1,0.0
SPPC,SPPC_solar_photovoltaic_1,18,1,0.0
SPPN,SPPN_batteries_1,19,1,0.0
SPPN,SPPN_biomass_1,19,1,0.0
SPPN,SPPN_biomass_2,19,2,0.0
SPPN,SPPN_conventional_hydroelectric_1,19,1,5.883718123884823e8
SPPN,SPPN_conventional_steam_coal_1,19,1,28419.93902981714
SPPN,SPPN_conventional_steam_coal_2,19,2,21813.56746463295
SPPN,SPPN_natural_gas_fired_combined_cycle_1,19,1,1.934727433092242e7
SPPN,SPPN_natural_gas_fired_combined_cycle_2,19,2,1.7770049150830623e7
SPPN,SPPN_natural_gas_fired_combustion_turbine_1,19,1,43357.91180227217
SPPN,SPPN_natural_gas_fired_combustion_turbine_2,19,2,1.952658245419085e7
SPPN,SPPN_natural_gas_internal_combustion_engine_1,19,1,2.2585995948071446e7
SPPN,SPPN_natural_gas_steam_turbine_1,19,1,0.0
SPPN,SPPN_nuclear_1,19,1,3.538693688818708e8
SPPN,SPPN_onshore_wind_turbine_1,19,1,2.3468635103708595e8
SPPN,SPPN_petroleum_liquids_1,19,1,14895.72990382465
SPPN,SPPN_small_hydroelectric_1,19,1,2.789906511913848e7
SPPN,SPPN_solar_photovoltaic_1,19,1,0.0
SPPS,SPPS_batteries_1,20,1,0.0
SPPS,SPPS_biomass_1,20,1,0.0
SPPS,SPPS_biomass_2,20,2,5.923831625858533e6
SPPS,SPPS_conventional_hydroelectric_1,20,1,1.5681656825404006e8
SPPS,SPPS_conventional_steam_coal_1,20,1,26426.42659665854
SPPS,SPPS_conventional_steam_coal_2,20,2,17616.789726181196
SPPS,SPPS_hydroelectric_pumped_storage_1,20,1,1.1706270858651274e8
SPPS,SPPS_natural_gas_fired_combined_cycle_1,20,1,6.619306448929738e7
SPPS,SPPS_natural_gas_fired_combined_cycle_2,20,2,1.420328050977728e9
SPPS,SPPS_natural_gas_fired_combustion_turbine_1,20,1,3.0518361864839992e6
SPPS,SPPS_natural_gas_fired_combustion_turbine_2,20,2,9.802236792097833e6
SPPS,SPPS_natural_gas_fired_combustion_turbine_3,20,3,34801.98008157301
SPPS,SPPS_natural_gas_internal_combustion_engine_1,20,1,2.2003418943991665e7
SPPS,SPPS_natural_gas_steam_turbine_1,20,1,0.0
SPPS,SPPS_onshore_wind_turbine_1,20,1,6.008885668639557e8
SPPS,SPPS_petroleum_liquids_1,20,1,15259.333613453655
SPPS,SPPS_small_hydroelectric_1,20,1,1.8539312802372698e7
SPPS,SPPS_solar_photovoltaic_1,20,1,0.0
SRCA,SRCA_batteries_1,21,1,0.0
SRCA,SRCA_biomass_1,21,1,3.916713754744163e7
SRCA,SRCA_biomass_2,21,2,1.8608706133183047e7
SRCA,SRCA_conventional_hydroelectric_1,21,1,1.272593315747596e8
SRCA,SRCA_conventional_steam_coal_1,21,1,32713.0099715117
SRCA,SRCA_conventional_steam_coal_2,21,2,0.0
SRCA,SRCA_hydroelectric_pumped_storage_1,21,1,7.219363271518339e8
SRCA,SRCA_natural_gas_fired_combined_cycle_1,21,1,8.858776536373562e8
SRCA,SRCA_natural_gas_fired_combined_cycle_2,21,2,52350.8824766246
SRCA,SRCA_natural_gas_fired_combustion_turbine_1,21,1,4.81947955006382e6
SRCA,SRCA_natural_gas_fired_combustion_turbine_2,21,2,1.31778424587137e7
SRCA,SRCA_natural_gas_steam_turbine_1,21,1,0.0
SRCA,SRCA_nuclear_1,21,1,6.136519584752084e9
SRCA,SRCA_petroleum_liquids_1,21,1,0.0
SRCA,SRCA_small_hydroelectric_1,21,1,1.825328746215362e7
SRCA,SRCA_solar_photovoltaic_1,21,1,8.408406968951435e7
SRCE,SRCE_batteries_1,22,1,0.0
SRCE,SRCE_biomass_1,22,1,7.738929924388784e6
SRCE,SRCE_biomass_2,22,2,1.0279652844646806e7
SRCE,SRCE_conventional_hydroelectric_1,22,1,4.8117413037451506e8
SRCE,SRCE_conventional_steam_coal_1,22,1,30875.88511303731
SRCE,SRCE_conventional_steam_coal_2,22,2,28328.72014862923
SRCE,SRCE_hydroelectric_pumped_storage_1,22,1,4.073749275456001e8
SRCE,SRCE_natural_gas_fired_combined_cycle_1,22,1,1.1040423944783063e9
SRCE,SRCE_natural_gas_fired_combined_cycle_2,22,2,1.3132187214419267e8
SRCE,SRCE_natural_gas_fired_combustion_turbine_1,22,1,2.7002902128559638e7
SRCE,SRCE_natural_gas_fired_combustion_turbine_2,22,2,0.0
SRCE,SRCE_natural_gas_fired_combustion_turbine_3,22,3,32671.137806938154
SRCE,SRCE_natural_gas_internal_combustion_engine_1,22,1,0.0
SRCE,SRCE_natural_gas_steam_turbine_1,22,1,2.331104076579344e6
SRCE,SRCE_nuclear_1,22,1,3.9711421171770735e9
SRCE,SRCE_onshore_wind_turbine_1,22,1,943132.4791302058
SRCE,SRCE_petroleum_liquids_1,22,1,12868.269768266618
SRCE,SRCE_small_hydroelectric_1,22,1,2.1666201520361833e7
SRCE,SRCE_solar_photovoltaic_1,22,1,5.406171599160721e7
SRSE,SRSE_batteries_1,23,1,0.0
SRSE,SRSE_biomass_1,23,1,0.0
SRSE,SRSE_biomass_2,23,2,1.9598767109551422e7
SRSE,SRSE_conventional_hydroelectric_1,23,1,3.472475235292232e8
SRSE,SRSE_conventional_steam_coal_1,23,1,28119.9529812556
SRSE,SRSE_conventional_steam_coal_2,23,2,19784.424554848098
SRSE,SRSE_hydroelectric_pumped_storage_1,23,1,4.688597493338583e8
SRSE,SRSE_natural_gas_fired_combined_cycle_1,23,1,1.709054769087742e9
SRSE,SRSE_natural_gas_fired_combined_cycle_2,23,2,4.014820872892642e7
SRSE,SRSE_natural_gas_fired_combustion_turbine_1,23,1,46402.65654857371
SRSE,SRSE_natural_gas_fired_combustion_turbine_2,23,2,86027.92011629605
SRSE,SRSE_natural_gas_internal_combustion_engine_1,23,1,1.6871982899841426e6
SRSE,SRSE_natural_gas_steam_turbine_1,23,1,118627.39858722793
SRSE,SRSE_nuclear_1,23,1,3.8983014818384852e9
SRSE,SRSE_petroleum_liquids_1,23,1,0.0
SRSE,SRSE_small_hydroelectric_1,23,1,0.0
SRSE,SRSE_solar_photovoltaic_1,23,1,1.4059878055318183e8
SRSG,SRSG_batteries_1,24,1,0.0
SRSG,SRSG_biomass_1,24,1,0.0
SRSG,SRSG_biomass_2,24,2,1.136886335494876e7
SRSG,SRSG_conventional_hydroelectric_1,24,1,3.388156661285399e8
SRSG,SRSG_conventional_steam_coal_1,24,1,31554.732242948387
SRSG,SRSG_conventional_steam_coal_2,24,2,0.0
SRSG,SRSG_geothermal_1,24,1,0.0
SRSG,SRSG_hydroelectric_pumped_storage_1,24,1,5.6757284088348694e7
SRSG,SRSG_natural_gas_fired_combined_cycle_1,24,1,5.806132682168247e8
SRSG,SRSG_natural_gas_fired_combined_cycle_2,24,2,1.4322323528463644e8
