Region,Resource,Zone,Cluster,AnnualSum
ISNE,ISNE_solar_photovoltaic_1,5,1,4.660475869871236e7
MISC,MISC_biomass_1,6,1,2.9917908034298796e7
MISC,MISC_conventional_hydroelectric_1,6,1,4.597953280342841e7
MISC,MISC_conventional_steam_coal_1,6,1,8.82300220889555e8
MISC,MISC_hydroelectric_pumped_storage_1,6,1,6.166672300333589e7
MISC,MISC_natural_gas_fired_combined_cycle_1,6,1,9.889584743933417e8
MISC,MISC_natural_gas_fired_combustion_turbine_1,6,1,6.090043882622623e8
MISC,MISC_natural_gas_internal_combustion_engine_1,6,1,4.284127337557065e6
MISC,MISC_natural_gas_steam_turbine_1,6,1,6.351640230248866e6
MISC,MISC_nuclear_1,6,1,7.75903736858743e8
MISC,MISC_onshore_wind_turbine_1,6,1,8.377145147913967e7
MISC,MISC_petroleum_liquids_1,6,1,3.8989405113917803e6
MISC,MISC_small_hydroelectric_1,6,1,0.0
MISC,MISC_solar_photovoltaic_1,6,1,1.829290397537827e8
MISE,MISE_biomass_1,7,1,1.4416538231008697e7
MISE,MISE_conventional_steam_coal_1,7,1,1.2983213759615833e7
MISE,MISE_hydroelectric_pumped_storage_1,7,1,1.8617199074456748e8
MISE,MISE_natural_gas_fired_combined_cycle_1,7,1,9.165059699523246e8
MISE,MISE_natural_gas_fired_combustion_turbine_1,7,1,2.524003468056781e8
MISE,MISE_natural_gas_internal_combustion_engine_1,7,1,6.453236162790226e6
MISE,MISE_natural_gas_steam_turbine_1,7,1,7.227054100530782e6
MISE,MISE_nuclear_1,7,1,0.0
MISE,MISE_onshore_wind_turbine_1,7,1,6.80649952212768e7
MISE,MISE_small_hydroelectric_1,7,1,3.7799459995937417e6
MISE,MISE_solar_photovoltaic_1,7,1,5.0192260307514e7
MISS,MISS_biomass_1,8,1,3.383110510460362e7
MISS,MISS_conventional_hydroelectric_1,8,1,5.392638255363896e7
MISS,MISS_conventional_steam_coal_1,8,1,0.0
MISS,MISS_natural_gas_fired_combined_cycle_1,8,1,2.3539088543274393e9
MISS,MISS_natural_gas_fired_combustion_turbine_1,8,1,1.6673983029894382e8
MISS,MISS_natural_gas_internal_combustion_engine_1,8,1,4.944923016832655e6
MISS,MISS_natural_gas_steam_turbine_1,8,1,1.5892655211133703e6
MISS,MISS_nuclear_1,8,1,1.659742967207699e9
MISS,MISS_onshore_wind_turbine_1,8,1,0.0
MISS,MISS_petroleum_liquids_1,8,1,0.0
MISS,MISS_small_hydroelectric_1,8,1,1.1195465161197925e7
MISS,MISS_solar_photovoltaic_1,8,1,1.0395636288596523e8
MISW,MISW_biomass_1,9,1,8.395242029118028e7
MISW,MISW_conventional_hydroelectric_1,9,1,1.0235621910988634e7
MISW,MISW_conventional_steam_coal_1,9,1,7.184739015882388e8
MISW,MISW_natural_gas_fired_combined_cycle_1,9,1,1.0926906128723917e9
MISW,MISW_natural_gas_fired_combustion_turbine_1,9,1,4.332843691123524e8
MISW,MISW_natural_gas_internal_combustion_engine_1,9,1,7.614475419144496e7
MISW,MISW_natural_gas_steam_turbine_1,9,1,1.4333758208091665e7
MISW,MISW_nuclear_1,9,1,7.194605300084316e8
MISW,MISW_onshore_wind_turbine_1,9,1,2.1031714408040377e8
MISW,MISW_petroleum_liquids_1,9,1,1.613178099918385e7
MISW,MISW_small_hydroelectric_1,9,1,6.021605566605881e7
MISW,MISW_solar_photovoltaic_1,9,1,1.0674027932762316e8
NWPP,NWPP_biomass_1,10,1,8.298872564142157e7
NWPP,NWPP_conventional_hydroelectric_1,10,1,5.99886211399819e9
NWPP,NWPP_conventional_steam_coal_1,10,1,3.15151467070073e8
NWPP,NWPP_hydroelectric_pumped_storage_1,10,1,3.135225780719263e7
NWPP,NWPP_natural_gas_fired_combined_cycle_1,10,1,1.0138950772400964e9
NWPP,NWPP_natural_gas_fired_combustion_turbine_1,10,1,2.6380450985145453e7
NWPP,NWPP_natural_gas_internal_combustion_engine_1,10,1,3.1037753562028334e7
NWPP,NWPP_natural_gas_steam_turbine_1,10,1,0.0
NWPP,NWPP_nuclear_1,10,1,0.0
NWPP,NWPP_onshore_wind_turbine_1,10,1,6.299489978519613e7
NWPP,NWPP_petroleum_liquids_1,10,1,0.0
NWPP,NWPP_small_hydroelectric_1,10,1,2.3776393971679378e8
NWPP,NWPP_solar_photovoltaic_1,10,1,6.604356473906862e7
NYCW,NYCW_biomass_1,11,1,0.0
NYCW,NYCW_natural_gas_fired_combined_cycle_1,11,1,1.178802898339527e9
NYCW,NYCW_natural_gas_fired_combustion_turbine_1,11,1,3.476161356745681e8
NYCW,NYCW_natural_gas_internal_combustion_engine_1,11,1,7.144611972895997e6
NYCW,NYCW_natural_gas_steam_turbine_1,11,1,0.0
NYCW,NYCW_petroleum_liquids_1,11,1,7.672560865860415e6
NYCW,NYCW_solar_photovoltaic_1,11,1,1.290026808639965e6
NYUP,NYUP_biomass_1,12,1,1.3474949685665347e7
NYUP,NYUP_conventional_hydroelectric_1,12,1,7.832626374728746e8
NYUP,NYUP_hydroelectric_pumped_storage_1,12,1,1.8069934854568267e8
NYUP,NYUP_natural_gas_fired_combined_cycle_1,12,1,1.3855763240329823e9
NYUP,NYUP_natural_gas_fired_combustion_turbine_1,12,1,6.661257115128753e6
NYUP,NYUP_natural_gas_internal_combustion_engine_1,12,1,2.67877822915194e6
NYUP,NYUP_natural_gas_steam_turbine_1,12,1,3.565213339018478e6
NYUP,NYUP_nuclear_1,12,1,7.466992267332615e8
NYUP,NYUP_onshore_wind_turbine_1,12,1,8.558648268812396e7
NYUP,NYUP_petroleum_liquids_1,12,1,4.026128539587902e6
NYUP,NYUP_small_hydroelectric_1,12,1,1.6758819172043443e8
NYUP,NYUP_solar_photovoltaic_1,12,1,4.522540078801907e7
PJMC,PJMC_biomass_1,13,1,4.283599354202021e6
PJMC,PJMC_conventional_hydroelectric_1,13,1,1.6568438692037754e6
PJMC,PJMC_conventional_steam_coal_1,13,1,0.0
PJMC,PJMC_natural_gas_fired_combined_cycle_1,13,1,1.1084659595390675e9
PJMC,PJMC_natural_gas_fired_combustion_turbine_1,13,1,8.038492507849711e8
PJMC,PJMC_natural_gas_internal_combustion_engine_1,13,1,1.5098222963245284e7
PJMC,PJMC_natural_gas_steam_turbine_1,13,1,0.0
PJMC,PJMC_nuclear_1,13,1,2.215232767376923e9
PJMC,PJMC_onshore_wind_turbine_1,13,1,2.4937384873113185e7
PJMC,PJMC_petroleum_liquids_1,13,1,4.048770771548004e6
PJMC,PJMC_small_hydroelectric_1,13,1,7.479300459717817e6
PJMC,PJMC_solar_photovoltaic_1,13,1,1.3165514161886014e7
PJMD,PJMD_biomass_1,14,1,7.101857210883303e7
PJMD,PJMD_conventional_hydroelectric_1,14,1,4.555980011959689e7
PJMD,PJMD_conventional_steam_coal_1,14,1,3.09638772754405e8
PJMD,PJMD_hydroelectric_pumped_storage_1,14,1,2.8511483879311305e8
PJMD,PJMD_natural_gas_fired_combined_cycle_1,14,1,9.137807320843e8
PJMD,PJMD_natural_gas_fired_combustion_turbine_1,14,1,2.1197115962230963e8
PJMD,PJMD_natural_gas_internal_combustion_engine_1,14,1,200903.40983056897
PJMD,PJMD_natural_gas_steam_turbine_1,14,1,207546.6243312555
PJMD,PJMD_nuclear_1,14,1,1.2074133739962246e9
PJMD,PJMD_petroleum_liquids_1,14,1,0.0
PJMD,PJMD_small_hydroelectric_1,14,1,3.5493004859526837e6
PJMD,PJMD_solar_photovoltaic_1,14,1,1.3293069476411338e8
PJME,PJME_biomass_1,15,1,2.1416538436665002e7
PJME,PJME_conventional_hydroelectric_1,15,1,7.582345331924227e7
PJME,PJME_conventional_steam_coal_1,15,1,4.851218955563336e8
PJME,PJME_hydroelectric_pumped_storage_1,15,1,1.770526237889063e8
PJME,PJME_natural_gas_fired_combined_cycle_1,15,1,4.973126245309889e9
PJME,PJME_natural_gas_fired_combustion_turbine_1,15,1,2.3282931850636116e8
PJME,PJME_natural_gas_internal_combustion_engine_1,15,1,1.9816193757914603e7
PJME,PJME_natural_gas_steam_turbine_1,15,1,3.0974867712194286e6
PJME,PJME_nuclear_1,15,1,3.7857735745766716e9
PJME,PJME_petroleum_liquids_1,15,1,6.40561555666744e6
PJME,PJME_small_hydroelectric_1,15,1,2.981110959674281e7
PJME,PJME_solar_photovoltaic_1,15,1,3.3715463369113624e7
PJMW,PJMW_biomass_1,16,1,1.4964417019274002e7
PJMW,PJMW_conventional_hydroelectric_1,16,1,7.269557165902148e7
PJMW,PJMW_conventional_steam_coal_1,16,1,6.471015811194437e8
PJMW,PJMW_hydroelectric_pumped_storage_1,16,1,2.1628085412374e7
PJMW,PJMW_natural_gas_fired_combined_cycle_1,16,1,3.015872559843195e9
PJMW,PJMW_natural_gas_fired_combustion_turbine_1,16,1,6.837144458787693e8
PJMW,PJMW_natural_gas_internal_combustion_engine_1,16,1,5.54906346811061e6
PJMW,PJMW_natural_gas_steam_turbine_1,16,1,3.101687425734824e6
PJMW,PJMW_nuclear_1,16,1,1.8381533962698443e9
PJMW,PJMW_onshore_wind_turbine_1,16,1,4.430922654576199e7
PJMW,PJMW_petroleum_liquids_1,16,1,2.541358771207498e6
PJMW,PJMW_small_hydroelectric_1,16,1,7.107371656144494e7
PJMW,PJMW_solar_photovoltaic_1,16,1,1.850735839851264e8
RMRG,RMRG_biomass_1,17,1,6.809095583290066e6
RMRG,RMRG_conventional_hydroelectric_1,17,1,9.919079111907195e7
RMRG,RMRG_conventional_steam_coal_1,17,1,6.639951942540023e8
RMRG,RMRG_hydroelectric_pumped_storage_1,17,1,1.1474870639795649e8
RMRG,RMRG_natural_gas_fired_combined_cycle_1,17,1,6.515113254296116e8
RMRG,RMRG_natural_gas_fired_combustion_turbine_1,17,1,4.05997885782013e8
RMRG,RMRG_natural_gas_internal_combustion_engine_1,17,1,4.35541876711243e7
RMRG,RMRG_onshore_wind_turbine_1,17,1,4.3115201193039876e8
RMRG,RMRG_small_hydroelectric_1,17,1,8.569919027121784e7
RMRG,RMRG_solar_photovoltaic_1,17,1,1.2948130825443892e8
SPPC,SPPC_biomass_1,18,1,1.398683629941272e6
SPPC,SPPC_conventional_hydroelectric_1,18,1,0.0
SPPC,SPPC_conventional_steam_coal_1,18,1,4.5841309663671446e8
SPPC,SPPC_natural_gas_fired_combined_cycle_1,18,1,3.59088891630611e8
SPPC,SPPC_natural_gas_fired_combustion_turbine_1,18,1,3.8149475279421103e8
SPPC,SPPC_natural_gas_internal_combustion_engine_1,18,1,5.034178360404822e7
SPPC,SPPC_natural_gas_steam_turbine_1,18,1,1.0864419467194155e6
SPPC,SPPC_nuclear_1,18,1,0.0
SPPC,SPPC_onshore_wind_turbine_1,18,1,1.0426900861477982e8
SPPC,SPPC_petroleum_liquids_1,18,1,5.622787409585499e6
SPPC,SPPC_small_hydroelectric_1,18,1,0.0
SPPC,SPPC_solar_photovoltaic_1,18,1,1.4449475568441027e6
SPPN,SPPN_biomass_1,19,1,4.532921494517988e6
SPPN,SPPN_conventional_hydroelectric_1,19,1,5.418404996877764e8
SPPN,SPPN_conventional_steam_coal_1,19,1,5.855966440625749e8
SPPN,SPPN_natural_gas_fired_combined_cycle_1,19,1,1.2499573576181604e8
SPPN,SPPN_natural_gas_fired_combustion_turbine_1,19,1,3.498698114195163e8
SPPN,SPPN_natural_gas_internal_combustion_engine_1,19,1,6.098774368674925e7
SPPN,SPPN_natural_gas_steam_turbine_1,19,1,1.4204943110523906e6
SPPN,SPPN_nuclear_1,19,1,0.0
SPPN,SPPN_onshore_wind_turbine_1,19,1,2.026005862392832e8
SPPN,SPPN_petroleum_liquids_1,19,1,1.572107012600433e6
SPPN,SPPN_small_hydroelectric_1,19,1,0.0
SPPN,SPPN_solar_photovoltaic_1,19,1,5.377149141716753e6
SPPS,SPPS_biomass_1,20,1,494774.8185387241
SPPS,SPPS_conventional_hydroelectric_1,20,1,1.5396471515151545e8
SPPS,SPPS_conventional_steam_coal_1,20,1,3.348253494698797e8
SPPS,SPPS_hydroelectric_pumped_storage_1,20,1,7.404576288170774e7
SPPS,SPPS_natural_gas_fired_combined_cycle_1,20,1,1.9448707684653106e9
SPPS,SPPS_natural_gas_fired_combustion_turbine_1,20,1,4.219003582244376e8
SPPS,SPPS_natural_gas_internal_combustion_engine_1,20,1,5.9317081122376904e7
SPPS,SPPS_onshore_wind_turbine_1,20,1,4.2966256964760965e8
SPPS,SPPS_petroleum_liquids_1,20,1,621518.8476684198
SPPS,SPPS_small_hydroelectric_1,20,1,2.4632717751535095e7
SPPS,SPPS_solar_photovoltaic_1,20,1,4.9145076042257175e6
SRCA,SRCA_biomass_1,21,1,6.5310581579088695e7
SRCA,SRCA_conventional_hydroelectric_1,21,1,9.308010193094215e7
SRCA,SRCA_conventional_steam_coal_1,21,1,8.925303024673208e8
SRCA,SRCA_hydroelectric_pumped_storage_1,21,1,2.6519664350322637e8
SRCA,SRCA_natural_gas_fired_combined_cycle_1,21,1,1.3448625176265411e9
SRCA,SRCA_natural_gas_fired_combustion_turbine_1,21,1,4.7362824795790803e8
SRCA,SRCA_natural_gas_steam_turbine_1,21,1,0.0
SRCA,SRCA_nuclear_1,21,1,4.1067971877199183e9
SRCA,SRCA_petroleum_liquids_1,21,1,2.4947318495840468e6
SRCA,SRCA_small_hydroelectric_1,21,1,2.466534691324548e7
SRCA,SRCA_solar_photovoltaic_1,21,1,1.505774601948053e8
SRCE,SRCE_biomass_1,22,1,1.7975826851902355e7
SRCE,SRCE_conventional_hydroelectric_1,22,1,3.981296345072376e8
SRCE,SRCE_conventional_steam_coal_1,22,1,6.300923618604196e8
SRCE,SRCE_hydroelectric_pumped_storage_1,22,1,2.1461498235415193e8
SRCE,SRCE_natural_gas_fired_combined_cycle_1,22,1,1.9454340961559188e9
SRCE,SRCE_natural_gas_fired_combustion_turbine_1,22,1,4.270367265540376e8
SRCE,SRCE_natural_gas_internal_combustion_engine_1,22,1,0.0
SRCE,SRCE_natural_gas_steam_turbine_1,22,1,0.0
SRCE,SRCE_nuclear_1,22,1,3.083215227471826e9
SRCE,SRCE_small_hydroelectric_1,22,1,2.8876830284180485e7
SRCE,SRCE_solar_photovoltaic_1,22,1,1.0128009952163053e8
SRSE,SRSE_biomass_1,23,1,2.695557474022045e8
SRSE,SRSE_conventional_hydroelectric_1,23,1,3.276709615256167e8
SRSE,SRSE_conventional_steam_coal_1,23,1,8.033118263360803e8
SRSE,SRSE_hydroelectric_pumped_storage_1,23,1,1.9012113179661977e8
SRSE,SRSE_natural_gas_fired_combined_cycle_1,23,1,3.5422983188063645e9
SRSE,SRSE_natural_gas_fired_combustion_turbine_1,23,1,6.244119096627661e8
SRSE,SRSE_natural_gas_internal_combustion_engine_1,23,1,1.7267582390597973e6
SRSE,SRSE_nuclear_1,23,1,2.8689246451280885e9
SRSE,SRSE_petroleum_liquids_1,23,1,369717.671141782
SRSE,SRSE_small_hydroelectric_1,23,1,2.207138977672565e6
SRSE,SRSE_solar_photovoltaic_1,23,1,2.892521514274548e8
SRSG,SRSG_biomass_1,24,1,1.4632036968179416e7
SRSG,SRSG_conventional_hydroelectric_1,24,1,4.4047999995279527e8
SRSG,SRSG_conventional_steam_coal_1,24,1,6.481492215740528e8
SRSG,SRSG_geothermal_1,24,1,2.2288937707193866e7
SRSG,SRSG_hydroelectric_pumped_storage_1,24,1,6.1505749542083204e7
SRSG,SRSG_natural_gas_fired_combined_cycle_1,24,1,3.191071608097998e9
SRSG,SRSG_natural_gas_fired_combustion_turbine_1,24,1,8.604595212810282e8
SRSG,SRSG_natural_gas_internal_combustion_engine_1,24,1,2.5376750713628873e7
SRSG,SRSG_nuclear_1,24,1,2.0988923645342216e9
SRSG,SRSG_onshore_wind_turbine_1,24,1,2.8499737170693445e8
SRSG,SRSG_small_hydroelectric_1,24,1,5.9839262296389684e7
SRSG,SRSG_solar_photovoltaic_1,24,1,2.249343199206587e8
TRE,TRE_biomass_1,25,1,3.8450274645804286e7
TRE,TRE_conventional_hydroelectric_1,25,1,1.547859598362967e7
TRE,TRE_conventional_steam_coal_1,25,1,1.3717809982314765e9
TRE,TRE_natural_gas_fired_combined_cycle_1,25,1,4.608608864519518e9
TRE,TRE_natural_gas_fired_combustion_turbine_1,25,1,5.363803269002973e8
TRE,TRE_natural_gas_internal_combustion_engine_1,25,1,7.956101549914023e7
TRE,TRE_natural_gas_steam_turbine_1,25,1,2.3286558220191866e7
TRE,TRE_nuclear_1,25,1,1.5146808757519975e9
TRE,TRE_onshore_wind_turbine_1,25,1,2.5141307223159105e8
TRE,TRE_petroleum_liquids_1,25,1,7.6691556006842e6
TRE,TRE_small_hydroelectric_1,25,1,2.76556499772606e6
TRE,TRE_solar_photovoltaic_1,25,1,6.400381840829242e8
TRE_WEST,TRE_WEST_natural_gas_fired_combined_cycle_1,26,1,6.306022249330837e8
TRE_WEST,TRE_WEST_natural_gas_fired_combustion_turbine_1,26,1,2.6662450690810736e7
TRE_WEST,TRE_WEST_natural_gas_internal_combustion_engine_1,26,1,832593.3644523056
TRE_WEST,TRE_WEST_onshore_wind_turbine_1,26,1,4.576002763820594e8
TRE_WEST,TRE_WEST_petroleum_liquids_1,26,1,3.7926099228084423e6
TRE_WEST,TRE_WEST_solar_photovoltaic_1,26,1,3.4553963822173524e8
BASN,BASN_distributed_generation_1,1,1,4.5508946939496064e8
CANO,CANO_distributed_generation_1,2,1,1.1489571131196983e9
CASO,CASO_distributed_generation_1,3,1,1.7920525902720923e9
FRCC,FRCC_distributed_generation_1,4,1,4.901533676910537e8
ISNE,ISNE_distributed_generation_1,5,1,3.326264247037925e8
MISC,MISC_distributed_generation_1,6,1,3.9887597931511945e8
MISE,MISE_distributed_generation_1,7,1,2.8637843925857913e8
MISS,MISS_distributed_generation_1,8,1,3.6689810710132164e8
MISW,MISW_distributed_generation_1,9,1,4.2031847274795663e8
NWPP,NWPP_distributed_generation_1,10,1,2.7218893004432124e8
NYCW,NYCW_distributed_generation_1,11,1,1.7412350294565356e8
NYUP,NYUP_distributed_generation_1,12,1,9.998148118860887e7
PJMC,PJMC_distributed_generation_1,13,1,1.803341572939158e8
PJMD,PJMD_distributed_generation_1,14,1,2.6820722507155925e8
PJME,PJME_distributed_generation_1,15,1,6.002459195212693e8
PJMW,PJMW_distributed_generation_1,16,1,6.20578450687886e8
RMRG,RMRG_distributed_generation_1,17,1,3.5611623159840095e8
SPPC,SPPC_distributed_generation_1,18,1,2.4506145062105465e8
SPPN,SPPN_distributed_generation_1,19,1,1.2074058332652943e8
SPPS,SPPS_distributed_generation_1,20,1,4.0032604034616745e8
SRCA,SRCA_distributed_generation_1,21,1,5.531490954567124e8
SRCE,SRCE_distributed_generation_1,22,1,4.2493942805574876e8
SRSE,SRSE_distributed_generation_1,23,1,2.964752316773472e8
SRSG,SRSG_distributed_generation_1,24,1,8.086955302665019e8
TRE,TRE_distributed_generation_1,25,1,1.0703493944141345e9
TRE_WEST,TRE_WEST_distributed_generation_1,26,1,5.686215166643205e7
BASN,BASN_naturalgas_ccavgcf_moderate_0,1,0,1.158732910390593e10
BASN,BASN_naturalgas_ctavgcf_moderate_0,1,0,0.0
BASN,BASN_battery_moderate_0,1,0,1.8350181762884352e8
BASN,BASN_nuclear_nuclear_moderate_0,1,0,0.0
BASN,BASN_hydrogen_ctavgcf_moderate_0,1,0,0.0
BASN,BASN_hydrogen_ccavgcf_moderate_0,1,0,0.0
BASN,BASN_landbasedwind_class3_moderate_1,1,1,0.0
BASN,BASN_landbasedwind_class3_moderate_2,1,2,0.0
BASN,BASN_utilitypv_class1_moderate_1,1,1,0.0
BASN,BASN_utilitypv_class1_moderate_2,1,2,0.0
CANO,CANO_naturalgas_ccccsavgcf_conservative_0,2,0,0.0
CANO,CANO_naturalgas_ccavgcf_moderate_0,2,0,5.237465399518196e9
CANO,CANO_naturalgas_ctavgcf_moderate_0,2,0,0.0
CANO,CANO_battery_moderate_0,2,0,0.0
CANO,CANO_nuclear_nuclear_moderate_0,2,0,0.0
CANO,CANO_hydrogen_ctavgcf_moderate_0,2,0,0.0
CANO,CANO_hydrogen_ccavgcf_moderate_0,2,0,0.0
CANO,CANO_landbasedwind_class3_moderate_1,2,1,0.0
CANO,CANO_landbasedwind_class3_moderate_2,2,2,0.0
CANO,CANO_utilitypv_class1_moderate_1,2,1,1.1563434751577432e9
CANO,CANO_utilitypv_class1_moderate_2,2,2,0.0
CANO,CANO_offshorewind_class12_moderate_floating_1_1,2,1,0.0
CANO,CANO_offshorewind_class12_moderate_floating_1_2,2,2,0.0
CANO,CANO_offshorewind_class12_moderate_floating_0_1,2,1,0.0
CANO,CANO_offshorewind_class12_moderate_floating_0_2,2,2,0.0
CASO,CASO_naturalgas_ccccsavgcf_conservative_0,3,0,0.0
CASO,CASO_naturalgas_ccavgcf_moderate_0,3,0,9.935989311723843e9
CASO,CASO_naturalgas_ctavgcf_moderate_0,3,0,0.0
CASO,CASO_battery_moderate_0,3,0,1.4376973511889544e9
CASO,CASO_nuclear_nuclear_moderate_0,3,0,0.0
CASO,CASO_hydrogen_ctavgcf_moderate_0,3,0,0.0
CASO,CASO_hydrogen_ccavgcf_moderate_0,3,0,0.0
CASO,CASO_landbasedwind_class3_moderate_1,3,1,0.0
CASO,CASO_landbasedwind_class3_moderate_2,3,2,0.0
CASO,CASO_utilitypv_class1_moderate_1,3,1,4.672065030219628e9
CASO,CASO_utilitypv_class1_moderate_2,3,2,0.0
CASO,CASO_offshorewind_class12_moderate_floating_1_1,3,1,0.0
CASO,CASO_offshorewind_class12_moderate_floating_1_2,3,2,0.0
CASO,CASO_offshorewind_class12_moderate_floating_0_1,3,1,0.0
CASO,CASO_offshorewind_class12_moderate_floating_0_2,3,2,0.0
FRCC,FRCC_naturalgas_ccccsavgcf_conservative_0,4,0,0.0
FRCC,FRCC_naturalgas_ccavgcf_moderate_0,4,0,4.634910630952491e9
FRCC,FRCC_naturalgas_ctavgcf_moderate_0,4,0,0.0
FRCC,FRCC_battery_moderate_0,4,0,0.0
FRCC,FRCC_nuclear_nuclear_moderate_0,4,0,0.0
FRCC,FRCC_hydrogen_ctavgcf_moderate_0,4,0,0.0
FRCC,FRCC_hydrogen_ccavgcf_moderate_0,4,0,0.0
FRCC,FRCC_landbasedwind_class3_moderate_1,4,1,0.0
FRCC,FRCC_landbasedwind_class3_moderate_2,4,2,0.0
FRCC,FRCC_utilitypv_class1_moderate_1,4,1,2.89295610813719e9
FRCC,FRCC_utilitypv_class1_moderate_2,4,2,0.0
FRCC,FRCC_offshorewind_class3_moderate_fixed_0_1,4,1,0.0
FRCC,FRCC_offshorewind_class3_moderate_fixed_0_2,4,2,0.0
FRCC,FRCC_offshorewind_class12_moderate_floating_0_1,4,1,0.0
FRCC,FRCC_offshorewind_class12_moderate_floating_0_2,4,2,0.0
ISNE,ISNE_naturalgas_ccavgcf_moderate_0,5,0,7.677609005906101e9
ISNE,ISNE_naturalgas_ctavgcf_moderate_0,5,0,1.370909613787885e9
ISNE,ISNE_battery_moderate_0,5,0,1.343259028280888e8
ISNE,ISNE_nuclear_nuclear_moderate_0,5,0,0.0
ISNE,ISNE_hydrogen_ctavgcf_moderate_0,5,0,0.0
ISNE,ISNE_hydrogen_ccavgcf_moderate_0,5,0,0.0
ISNE,ISNE_landbasedwind_class3_moderate_1,5,1,0.0
ISNE,ISNE_landbasedwind_class3_moderate_2,5,2,0.0
ISNE,ISNE_utilitypv_class1_moderate_1,5,1,0.0
ISNE,ISNE_utilitypv_class1_moderate_2,5,2,0.0
ISNE,ISNE_offshorewind_class3_moderate_fixed_1_1,5,1,0.0
ISNE,ISNE_offshorewind_class3_moderate_fixed_1_2,5,2,0.0
ISNE,ISNE_offshorewind_class3_moderate_fixed_0_1,5,1,0.0
ISNE,ISNE_offshorewind_class3_moderate_fixed_0_2,5,2,0.0
ISNE,ISNE_offshorewind_class12_moderate_floating_1_1,5,1,0.0
