Resource,region,technology,cluster,R_ID,Zone,Num_VRE_Bins,THERM,VRE,MUST_RUN,STOR,FLEX,HYDRO,LDS,CapRes_1,CapRes_2,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,CO2_Capture_Rate,CO2_Capture_Cost_per_Metric_Ton,co2_pipeline_annuity_mw,co2_pipeline_capex_mw,storage_cost_tonne,tonne_co2_captured_mwh,co2_cost_mwh,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,interconnect_capex_mw,regional_cost_multiplier,cap_recovery_years,wacc_real,variable_CF,RETRO,Num_RETRO_Sources,Retro1_Source,Retro1_Efficiency,Retro1_Inv_Cost_per_MWyr,Retro2_Source,Retro2_Efficiency,Retro2_Inv_Cost_per_MWyr,CapRes_3,CapRes_4,CapRes_5,CapRes_6,CapRes_7,CapRes_8,CapRes_9,CapRes_10,ESR_1,ESR_2,ESR_3,ESR_4,ESR_5,ESR_6,ESR_7,ESR_8,ESR_9,ESR_10,ESR_11,ESR_12,ESR_13,ESR_14,ESR_15,ESR_16,MinCapTag_1,MinCapTag_2,MinCapTag_3,MinCapTag_4,MinCapTag_5,Retro3_Source,Retro3_Efficiency,gen_is_variable,Retro3_Inv_Cost_per_MWyr
RMRG_conventional_hydroelectric_1,RMRG,Conventional Hydroelectric,1,185,17,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0.0,579.7,0,16,579.696,-1,36.23,0,0.0,0,0,0,0,0,0,0.0,0,47048,0.0,0,0,0.0,0.0,0,0,0,0.0,10.34,0.0,0.0,None,0,0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.28809012,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMRG_conventional_steam_coal_1,RMRG,Conventional Steam Coal,1,186,17,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1531.0,0,6,1531.002,-1,255.17,0,0.0,0,0,0,0,0,0,0.0,0,67299,0.0,0,0,1.88,0.0,0,0,124,16.5,10.71,1.59,1.005,mountain_coal,0,0,1.0,1.0,0.0,0,0,0.095,0.19,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,24,24,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMRG_hydroelectric_pumped_storage_1,RMRG,Hydroelectric Pumped Storage,1,187,17,0,0,0,0,1,0,0,0,0.0,0.0,0,0,9002.4,580.8,0,5,580.8,-1,116.16,0,0.0,0,0,0,0,0,0,0.0,0,47048,0.0,0,0,0.0,0.0,0,0,0,0.0,10.34,0.0,0.0,None,0,0,0.866,0.866,0.0,1,20,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMRG_natural_gas_fired_combined_cycle_1,RMRG,Natural Gas Fired Combined Cycle,1,188,17,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,3477.5,0,12,3477.504,-1,289.79,0,0.0,0,0,0,0,0,0,0.0,0,12768,0.0,0,0,4.03,0.0,0,0,92,2.0,8.26,1.821,3.348,mountain_naturalgas,0,0,1.0,1.0,0.0,0,0,0.106666667,0.213333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,6,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMRG_natural_gas_fired_combustion_turbine_1,RMRG,Natural Gas Fired Combustion Turbine,1,189,17,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,45,2555.28,-1,56.78,0,0.0,0,0,0,0,0,0,0.0,0,10958,0.0,0,0,5.28,0.0,0,0,119,3.5,12.15,1.34,2.511,mountain_naturalgas,0,0,1.0,1.0,0.0,0,0,0.106666667,0.213333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMRG_natural_gas_internal_combustion_engine_1,RMRG,Natural Gas Internal Combustion Engine,1,190,17,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,243.39,0,42,243.39,-1,5.8,0,0.0,0,0,0,0,0,0,0.0,0,21000,0.0,0,0,4.53,0.0,0,0,38,0.0,8.8,1.13,0.76,mountain_naturalgas,0,0,1.0,1.0,0.0,0,0,0.106666667,0.213333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMRG_onshore_wind_turbine_1,RMRG,Onshore Wind Turbine,1,191,17,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,10,4287.0,-1,428.7,0,0.0,0,0,0,0,0,0,0.0,0,43000,0.0,0,0,0.0,0.0,0,0,0,0.0,10.34,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.308735542,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RMRG_small_hydroelectric_1,RMRG,Small Hydroelectric,1,192,17,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0.0,80.7,0,50,197.6,-1,1.71,0,0.0,0,0,0,0,0,0,0.0,0,47048,0.0,0,0,0.0,0.0,0,0,0,0.0,10.34,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.28809012,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMRG_solar_photovoltaic_1,RMRG,Solar Photovoltaic,1,193,17,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,45,1539.315,-1,34.21,0,0.0,0,0,0,0,0,0,0.0,0,22623,0.0,0,0,0.0,0.0,0,0,0,0.0,10.34,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.249081485,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SPPC_biomass_1,SPPC,Biomass,1,194,18,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2,3.5,-1,1.51,0,0.0,0,0,0,0,0,0,0.0,0,150850,0.0,0,0,5.32,0.0,0,0,172,0.0,12.38,0.862,1.219,waste_biomass,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPPC_conventional_hydroelectric_1,SPPC,Conventional Hydroelectric,1,195,18,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0.0,52.0,0,1,52.0,-1,52.0,0,0.0,0,0,0,0,0,0,0.0,0,47048,0.0,0,0,0.0,0.0,0,0,0,0.0,10.34,0.0,0.0,None,0,0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.143682149,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPPC_conventional_steam_coal_1,SPPC,Conventional Steam Coal,1,196,18,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1152.0,0,2,1152.0,-1,576.0,0,0.0,0,0,0,0,0,0,0.0,0,62807,0.0,0,0,1.88,0.0,0,0,124,16.5,9.57,0.963,1.362,west_north_central_coal,0,0,1.0,1.0,0.0,0,0,0.095,0.19,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,24,24,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPPC_natural_gas_fired_combined_cycle_1,SPPC,Natural Gas Fired Combined Cycle,1,197,18,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1782.0,0,4,1782.0,-1,445.5,0,0.0,0,0,0,0,0,0,0.0,0,13943,0.0,0,0,4.19,0.0,0,0,92,2.0,7.79,0.825,0.912,west_north_central_naturalgas,0,0,1.0,1.0,0.0,0,0,0.106666667,0.213333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,6,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPPC_natural_gas_fired_combustion_turbine_1,SPPC,Natural Gas Fired Combustion Turbine,1,198,18,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,29,2411.495,-1,83.16,0,0.0,0,0,0,0,0,0,0.0,0,10318,0.0,0,0,5.28,0.0,0,0,119,3.5,12.68,1.837,1.118,west_north_central_naturalgas,0,0,1.0,1.0,0.0,0,0,0.106666667,0.213333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPPC_natural_gas_internal_combustion_engine_1,SPPC,Natural Gas Internal Combustion Engine,1,199,18,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,307.79,0,52,307.788,-1,5.92,0,0.0,0,0,0,0,0,0,0.0,0,21000,0.0,0,0,5.76,0.0,0,0,38,0.0,11.21,2.343,3.201,west_north_central_naturalgas,0,0,1.0,1.0,0.0,0,0,0.106666667,0.213333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPPC_natural_gas_steam_turbine_1,SPPC,Natural Gas Steam Turbine,1,200,18,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,3,5.7,-1,1.9,0,0.0,0,0,0,0,0,0,0.0,0,51303,0.0,0,0,1.06,0.0,0,0,87,13.7,9.21,0.0,0.0,west_north_central_naturalgas,0,0,1.0,1.0,0.0,0,0,0.63,1.26,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,6,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPPC_nuclear_1,SPPC,Nuclear,1,201,18,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1255.0,0,1,1255.0,-1,1255.0,0,0.0,0,0,0,0,0,0,0.0,0,275171,0.0,0,0,2.84,0.0,0,0,248,0.0,10.45,0.0,0.0,west_north_central_uranium,0,0,1.0,1.0,0.0,0,0,0.041666667,0.083333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,24,24,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPPC_onshore_wind_turbine_1,SPPC,Onshore Wind Turbine,1,202,18,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,9,1765.098,-1,196.12,0,0.0,0,0,0,0,0,0,0.0,0,43000,0.0,0,0,0.0,0.0,0,0,0,0.0,10.34,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.274918078,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
SPPC_petroleum_liquids_1,SPPC,Petroleum Liquids,1,203,18,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,20,39.7,-1,1.98,0,0.0,0,0,0,0,0,0,0.0,0,21000,0.0,0,0,5.71,0.0,0,0,38,0.0,11.1,0.988,1.124,west_north_central_distillate,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPPC_small_hydroelectric_1,SPPC,Small Hydroelectric,1,204,18,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,4,4.6,-1,0.0,0,0.0,0,0,0,0,0,0,0.0,0,47048,0.0,0,0,0.0,0.0,0,0,0,0.0,10.34,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.143682149,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPPC_solar_photovoltaic_1,SPPC,Solar Photovoltaic,1,205,18,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,9,28.503,-1,3.17,0,0.0,0,0,0,0,0,0,0.0,0,22623,0.0,0,0,0.0,0.0,0,0,0,0.0,10.34,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.184633288,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
SPPN_biomass_1,SPPN,Biomass,1,206,19,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,5,11.2,-1,2.69,0,0.0,0,0,0,0,0,0,0.0,0,150850,0.0,0,0,4.08,0.0,0,0,172,0.0,9.49,0.65,0.356,waste_biomass,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPPN_conventional_hydroelectric_1,SPPN,Conventional Hydroelectric,1,207,19,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0.0,2395.01,0,35,2395.015,-1,68.43,0,0.0,0,0,0,0,0,0,0.0,0,47048,0.0,0,0,0.0,0.0,0,0,0,0.0,10.34,0.0,0.0,None,0,0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.45150611,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPPN_conventional_steam_coal_1,SPPN,Conventional Steam Coal,1,208,19,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1446.9,0,6,1446.9,-1,241.15,0,0.0,0,0,0,0,0,0,0.0,0,65174,0.0,0,0,1.88,0.0,0,0,124,16.5,11.98,3.851,5.522,west_north_central_coal,0,0,1.0,1.0,0.0,0,0,0.095,0.19,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,24,24,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPPN_natural_gas_fired_combined_cycle_1,SPPN,Natural Gas Fired Combined Cycle,1,209,19,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,644.6,0,3,644.601,-1,214.87,0,0.0,0,0,0,0,0,0,0.0,0,16492,0.0,0,0,4.55,0.0,0,0,92,2.0,7.99,0.506,0.506,west_north_central_naturalgas,0,0,1.0,1.0,0.0,0,0,0.106666667,0.213333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,6,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPPN_natural_gas_fired_combustion_turbine_1,SPPN,Natural Gas Fired Combustion Turbine,1,210,19,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,26,2121.6,-1,81.6,0,0.0,0,0,0,0,0,0,0.0,0,11474,0.0,0,0,5.28,0.0,0,0,119,3.5,10.74,1.4,2.813,west_north_central_naturalgas,0,0,1.0,1.0,0.0,0,0,0.106666667,0.213333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPPN_natural_gas_internal_combustion_engine_1,SPPN,Natural Gas Internal Combustion Engine,1,211,19,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,327.39,0,30,327.39,-1,10.91,0,0.0,0,0,0,0,0,0,0.0,0,21000,0.0,0,0,4.38,0.0,0,0,38,0.0,8.51,0.534,1.025,west_north_central_naturalgas,0,0,1.0,1.0,0.0,0,0,0.106666667,0.213333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPPN_natural_gas_steam_turbine_1,SPPN,Natural Gas Steam Turbine,1,212,19,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2,7.5,-1,3.75,0,0.0,0,0,0,0,0,0,0.0,0,51303,0.0,0,0,1.06,0.0,0,0,87,13.7,9.21,0.0,0.0,west_north_central_naturalgas,0,0,1.0,1.0,0.0,0,0,0.63,1.26,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,6,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPPN_nuclear_1,SPPN,Nuclear,1,213,19,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,770.0,0,1,770.0,-1,770.0,0,0.0,0,0,0,0,0,0,0.0,0,343964,0.0,0,0,2.84,0.0,0,0,248,0.0,10.45,0.0,0.0,west_north_central_uranium,0,0,1.0,1.0,0.0,0,0,0.041666667,0.083333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,24,24,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPPN_onshore_wind_turbine_1,SPPN,Onshore Wind Turbine,1,214,19,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,11,2542.1,-1,231.1,0,0.0,0,0,0,0,0,0,0.0,0,43000,0.0,0,0,0.0,0.0,0,0,0,0.0,10.34,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.331876659,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
SPPN_petroleum_liquids_1,SPPN,Petroleum Liquids,1,215,19,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,7,14.0,-1,2.0,0,0.0,0,0,0,0,0,0,0.0,0,21000,0.0,0,0,5.58,0.0,0,0,38,0.0,10.85,1.145,1.117,west_north_central_distillate,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPPN_small_hydroelectric_1,SPPN,Small Hydroelectric,1,216,19,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.1,-1,0.07,0,0.0,0,0,0,0,0,0,0.0,0,47048,0.0,0,0,0.0,0.0,0,0,0,0.0,10.34,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.45150611,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPPN_solar_photovoltaic_1,SPPN,Solar Photovoltaic,1,217,19,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,6,93.9,-1,15.65,0,0.0,0,0,0,0,0,0,0.0,0,22623,0.0,0,0,0.0,0.0,0,0,0,0.0,10.34,0.0,0.0,None,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.194481204,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
SPPS_biomass_1,SPPS,Biomass,1,218,20,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2,2.8,-1,0.23,0,0.0,0,0,0,0,0,0,0.0,0,150850,0.0,0,0,4.97,0.0,0,0,172,0.0,11.57,0.0,0.0,waste_biomass,0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
